"mean","sd"
5.83318282200017,4.46760816233815
6.26925174943983,4.32405258889007
5.55122572320768,3.79909309692701
6.38477721523225,4.61640778424493
5.94872703442716,3.969268463189
5.83388967680689,3.97485681126095
5.92359648931702,3.83557992837548
5.92308450376867,3.60718122512337
6.34619480177519,4.3233064462152
5.50019828889025,3.27305508418628
7.10256188945424,4.53464213928734
6.96162776888843,5.36477893147645
5.07692184971457,2.66932062565389
6.42313452995989,4.67698095526541
6.1410484313346,3.70334836630831
6.06410123234918,3.94412263165882
5.35916177964447,2.94507708012702
7.53845962347473,5.90179722770864
6.24361849443001,4.08863237481061
7.06413034379977,4.47115721804779
6.52563954366957,3.85254915780031
6.74359643614955,4.38561743569022
6.32051730487928,4.17197235991554
5.42309020821882,3.49895758410686
7.15389678843789,5.09773771361676
5.42355911204425,3.62051445603049
5.66671114654187,3.81895706680306
4.84615465891057,2.83150042012706
5.85896999690488,3.75255382759017
5.69232489068826,4.15657190270978
6.5393201950274,4.52750587895409
6.29476974331208,4.80075814579477
6.3974487925335,4.5326813615455
6.5890103841464,4.76669737753103
5.82088983280242,3.55223198010532
5.61568339823194,3.46990152105256
5.24356467021046,3.12362715080153
6.47361941079955,4.67011992060925
7.29486900545064,4.84003897509368
4.7179473037886,3.11011449068174
5.34615283322999,3.87968305475327
6.52563793859799,4.62553269532857
6.41025468217739,3.88677870656045
7.35897396404654,5.00200070347995
5.61575556141949,3.79589074185484
7.49999916515611,4.12795296074158
6.46153744285381,4.87728442848004
5.24384056199056,3.33456655888991
6.91031851866594,4.77830326046586
7.64103164559795,5.73477337079382
6.82123598906432,5.19109157279397
6.0774168793551,3.77019551891266
6.03870707479332,4.28532633011553
5.9869450345526,4.41741578348161
6.71828804633184,4.47180489323457
6.85899660442476,4.91552967855336
6.41025471930447,4.64777808995982
6.67948426413944,4.0984353415173
7.33332995230805,5.17476292843769
6.2051437534129,4.33391440286825
7.64102570299096,5.13513322012821
5.70512134529823,3.10245868100253
6.21798928385516,4.16146876358886
6.76925263100622,5.10016957943858
5.42307478575509,3.11183588111679
5.52563983786397,3.54548341018746
5.52571035469903,3.50637362462096
6.35919642099015,4.42772240451066
6.41033380264977,4.25684506797819
6.94871506793869,4.75139224272389
6.89743363050312,4.28587769646348
6.96156547241525,4.70220347100802
6.58997995018789,4.26971660926176
5.41025367690376,3.33852991623536
6.82075417537693,4.68867188168976
6.97436264828871,5.27233143485579
6.00000358652043,4.67038489902384
5.96160678925622,4.32717204712009
5.84615285788739,4.3094781365755
6.56416534501312,4.58790357415142
5.28218780414782,3.45139870864089
5.74358952397153,4.18137477506842
6.32076837947724,4.60871538839024
5.60301438337108,3.57000885098126
6.0384786635488,4.32950608198607
6.06448731426704,4.01629965447325
5.85915726223993,4.01244511543443
5.71796875897387,3.92717919561169
5.75678159200768,3.73215222572126
5.75635150384458,3.92997857202147
5.35897322026877,2.9245717479913
7.2435882906621,4.28076720726005
4.73084618970779,2.70511742615911
8.17948507567662,5.54176715346568
6.06410099690108,3.72364478990842
6.29486710856348,3.58971399312985
5.48725808667811,3.21841286746363
6.42327191393315,5.14342740298069
6.21799321556341,4.26775443948825
5.53850194213133,3.3713421959958
5.50024914549555,3.42830308408043
5.89747610996817,3.99809375488952
7.38462462444867,4.76986673748336
6.79486422655224,4.97513604336979
5.87179286656268,3.73210087317341
7.14162095809434,5.58038926061654
6.93589984641276,4.03870493715898
7.05128041974596,4.7816131681218
5.87115721603674,4.24919003955561
6.79486903372822,3.96273263989867
6.26998331455727,4.17804150908813
4.74358218208084,2.77542310062958
6.16666488471601,3.89646555686338
6.07692228445011,3.68028325103011
5.52570646418125,3.60888742761402
5.53846273679886,3.16918661183038
5.19244516198639,3.55455895322926
6.59115183082446,5.03277916261979
5.60269525922285,4.05268872111907
5.98717767522661,4.06820047890198
6.38461303283725,3.40561772950622
5.55128001740468,3.66696264960354
4.73076754691637,2.49658257492271
6.48762831735597,4.56284062067631
5.80769016119325,3.23903909494401
6.14104197112012,3.71774458593758
5.58975064146173,3.86774123428456
4.85897190827106,3.28198355809416
4.99995041584663,3.24843332576351
5.56413661141334,3.55049624533886
5.80769010131598,3.3576863572775
6.14122596656171,4.46754994087091
6.00000057031626,3.82863436578914
6.92307773038061,4.44085527695564
7.61538375079894,5.43653370270273
5.93592823308701,3.99252194417701
6.73078804625675,4.40889424697572
5.89743737640748,3.74044813983333
6.89755665185431,4.97601303604134
5.9615085176495,3.57894038334433
5.93589553522774,3.78974799502632
5.79488345479379,4.21171640294819
6.38484608229659,4.50973459732606
4.93592020052263,2.95965555757903
6.50004348534369,4.08167990967702
5.19230607869724,3.19339416067532
6.2308402984792,3.95186992874757
5.12821710115613,3.11929617894078
7.19231354287051,4.84386298191461
6.51300081555115,3.94753162456358
5.92325553870571,3.9636064283642
7.28206516228926,4.98401896300376
7.78204430056039,5.64958942187527
6.41027506338062,4.94690513351183
5.94871780563465,4.02750612078296
6.23116241323244,4.47350634899819
7.16668425673712,5.09308197080124
6.05128207022726,4.00434698665189
6.39742796529523,3.99554514862069
5.51284021611501,3.9481783229335
5.50015540154386,3.46182585035428
6.65384867226336,4.34643985134252
7.25629057969395,5.42518665889023
7.50032442396808,5.99732289737977
6.84613421608932,4.13215364331964
6.44879772715043,4.40250908404709
8.70512880798015,7.17791981042665
6.41063432265921,4.29023799764777
6.2179500799678,3.25332343717229
6.29496976017292,4.43072945272959
6.64103201567606,4.37432548976753
5.32062492717771,3.20652555141778
5.71794600871051,3.37399739314541
7.48718907889634,4.80346146423078
7.3717997638885,5.58843661977283
6.56429136335221,4.6595793572557
6.74363639082074,4.76307590224418
5.75637312613093,4.01407145191297
5.6666667954695,3.6356455530037
5.83341897930316,4.17547788387776
6.53855259440065,4.66588091523659
5.19246984279812,3.42087145149655
7.16666828248589,4.84520658322034
6.7179673415729,4.567854044213
6.35915151437209,4.34796069466566
6.16612748549612,4.48331706878974
6.41025534416727,4.27829564712251
5.05128167235283,2.45888002419335
6.28214753203791,5.03423825009347
5.79492405552633,3.85141333052628
5.23076829152514,2.53865085250163
6.75640659471134,3.94799687601043
6.53898035469315,4.39302551492144
5.92320647058556,4.32361860532966
7.01282565706416,4.64940428779815
7.7949015933995,5.7291508772048
5.91047960539001,3.98822574191286
6.56412370426798,4.69589392857658
5.73092157886944,4.18520784696794
6.97435797733496,4.19533994406546
7.03846174859968,5.41218309580592
6.03848339055881,4.41189062630528
5.44871540295723,2.92630776328173
6.05128196957776,3.43255437520043
8.01282597318089,5.94773446770211
6.8846652414856,4.75656913171594
7.71800104123371,4.96467076733197
6.96155070839637,5.2896779918908
6.60256156024683,3.85165883704879
5.93600819966868,3.89839042730538
6.20511567525436,4.72821528523967
6.06446918522448,4.3213847722205
6.46153798610177,4.81560722042863
7.85897202020651,5.36876458825268
7.24358905309461,5.27813084151126
7.46153900560912,5.33783257620881
7.32057581220125,5.01619355201505
5.99999746222779,3.76497745199452
7.10256437639127,4.91097108786545
5.76928880350853,4.15436231575875
6.03846221778346,4.10592472357447
6.7948715777332,4.44409826308121
4.37179674428867,2.79550733425319
7.06411869666476,5.05081543464358
6.52566483141608,4.15009370662731
7.11514104633489,5.26733273877182
5.62820226365118,3.27878555738668
6.50016254319632,4.64615562888266
5.820512480647,3.75877163159997
6.33344286770951,4.04425073608032
6.88461685498569,4.04110593822114
5.78227417918682,3.50632502910139
5.26921178068396,3.24667624654804
6.92307477877516,4.21769873833547
6.39743890099903,4.0687907354685
6.51281695307927,3.81000824751253
6.85907811458085,4.83956227099491
7.28207116428058,5.42368250345855
4.61538292367262,2.75492721304209
5.96153630138111,3.70601982761067
6.07692168269202,3.41744144691148
6.43589596377018,3.92132604018696
5.73076749041349,3.53788069399197
6.34624373245194,4.71995479587176
6.16706331901761,4.12096648502001
6.61545231695657,4.21783715087448
7.28204746811644,5.27442660626231
6.29490674928974,4.56267127557284
5.91027782005888,3.54980755000422
7.03822092609517,5.33592761084759
5.47435725516443,3.47024760731783
5.66666698898243,3.78093043623833
6.4487671494211,5.00965562325914
6.32050918801333,3.9030353215952
6.28183900947053,4.64726475901063
6.6027373596188,4.51404202759394
6.25640774938269,3.71592417075789
6.15389423185558,4.08975165761774
4.69247304474263,3.21696878799646
6.08975393675014,3.73477092459028
5.51282060347831,2.84085618374079
6.82052289071552,5.055841516265
6.41030707299769,4.34079761348993
6.65408710545987,4.746913839355
7.23085092120408,5.02713197585473
7.10256178446008,4.454558418299
6.61530280777867,5.07790376600032
6.57705999656451,4.56601110936074
6.47435896975764,4.2185082302513
6.78205298337809,4.46152028028682
6.20524306324063,4.51810634320331
6.64102360305783,4.28466488536135
5.32057462267981,3.26096722948272
6.38474953992001,4.51629718192842
6.94872562970628,4.69687933960253
6.32051079015701,3.85648793948216
5.93589558477873,3.7678575295101
7.42312700203582,5.07617385709236
5.89743597816416,3.2979036687034
7.21794502989849,4.39920262092486
6.59052547185393,4.49345577756665
6.05136010252479,4.75668297416011
5.92310687473377,4.0266901607127
6.1410236559178,4.08048358768798
7.11542920124382,5.22214051941489
6.58977170859144,4.76101033737786
6.43589962094008,4.42497548468895
6.24358325272059,4.55844729974834
6.0769026679196,4.61214606560149
5.91086568187425,3.71902658901762
6.46153961575926,4.07945842224473
7.3589712973134,4.40271205555443
5.83343443420652,4.21893577356506
5.25640822087903,3.14931786390765
7.6025934720458,5.31808391912983
5.39743419108239,3.30284552695682
6.60176646939204,5.02561478733046
6.16677896776916,4.79872750329368
4.62837243045491,3.20503719617619
5.961537805373,3.22981908458692
4.80769146355407,2.68274274106842
5.5384588184669,3.30372935076173
6.5897260522786,5.38281712082682
6.10275298505683,4.00519406398416
6.21826231129382,4.13712639421561
5.41039016408201,3.40305764508854
6.08975511350115,4.31673451619691
5.15384618810208,2.57734320008784
7.58980204625599,5.53858954541072
7.05131433341625,5.24162505855864
7.29486948309376,4.64873416616768
7.10256218695165,3.87510318156685
7.01286320328521,4.93207369152739
6.37179229998195,3.84265023306053
7.29519196125956,5.06381785632189
6.7564226052587,5.04278159164883
7.46153503753225,5.33626318222388
5.34615840109264,2.58496206065039
6.55128567691071,4.25743216811604
6.79531283654625,5.16924587114017
5.92313121512071,3.81395446202452
5.64131497352962,3.74295093702886
6.28106474548441,4.28365048624601
6.76922852913747,4.12657028989266
5.8846146333909,4.04421850500572
6.33333204188663,4.5039009797992
6.5256615272366,4.66962354980315
6.05135581833488,4.43670366718024
6.55135023247185,4.30205132077061
5.97484537506239,3.93407735872309
6.01281777660297,3.54744069814299
6.64103067482568,4.19373304647142
6.4357830687609,3.81073077277141
6.33333150567925,4.04175819770153
6.61539945298778,4.37846596315457
5.17947603230051,3.03030790759081
5.91046344976409,4.04234170021369
6.03845941718834,3.83196960130427
6.06472711427956,4.28897091045553
6.4999977107047,4.10696748459771
5.83334285581848,3.83828056315331
5.62820232253561,3.31530771395685
6.75653163144089,4.80576738108271
6.43589575811311,3.80579256178529
6.53848489281675,4.79934714550426
7.21794499248996,5.0958994070595
5.80769403041686,3.66829445555825
7.19230837586103,5.00778949631228
5.48717884743565,2.98165079142236
6.02566265920368,4.06555320485933
5.41037207373946,3.77449756176054
5.50014709026203,3.80256714748917
6.44906162824212,4.99118921918721
5.10256091837161,3.11398008030368
5.94893940333499,4.25951869143872
7.53846154195534,5.09450918063405
5.74374781985574,3.96078360450031
8.29487707877157,6.23457382920467
7.7948741790406,5.08884216959522
5.65403916822873,4.09019181885002
6.2821738872886,4.57444707212867
6.52563771988724,4.59422304048991
6.35897437925571,3.68141632368503
5.90998551203655,4.34841758261241
7.47437620540311,5.52282142152476
5.17948813949807,3.71789101582471
5.6282045415894,3.20504349485898
7.39748234455898,5.44306478963309
5.66659506066844,3.81498732016066
5.30740432773771,3.09814612226311
7.75640773369128,4.95075542920434
6.0897419177941,3.73287409385267
5.61565177923163,3.59532884947442
6.85897116548057,3.94498915774019
6.86040229874687,5.43942073009061
6.5644948332978,4.62764908793088
7.11539584614791,4.92007662598326
7.08885820928554,5.60978021563542
6.14105249143413,3.99661434417623
6.37191160159801,4.72903663556262
5.6411736011601,3.45983925906354
6.11538358722021,4.02980128977678
5.94908851808604,3.86140227946009
7.08974152923756,4.55752028502228
7.38461645169978,4.93004085507771
5.47436949722709,3.39934633001198
6.05130458996707,4.04221818759232
5.6797040796097,3.45703550159578
6.71794740931415,4.64197798362763
6.46153747759993,4.48655695297786
5.24366325463018,3.13567977232292
5.96153747126551,3.32694211767426
5.87179352943122,3.07854339943387
5.21795009679656,3.01653932417388
5.94900624822747,3.88623260089306
5.28209415554869,3.11056582036317
5.97335619962279,4.26695342567452
5.51282055401312,2.96773500112828
5.7693219431333,3.72427776793356
5.08978886911425,3.18494874575614
5.14102461766288,2.58816833947542
6.07691846251169,3.41057098606857
7.30774123732087,5.48807941044718
6.80767031935605,5.11854734130528
5.69230666865963,3.18619456449996
5.43598589187152,3.43230980799669
5.35897539416559,3.5931430036642
6.15384531625114,4.40843765155878
6.79500927217236,4.87367324675077
6.84624028216487,4.87381192427117
6.07689137509129,3.70265248356794
7.64104844695626,5.58940999997958
5.50022737996299,3.35401671606507
8.3205139202958,5.34832063757222
7.15384222425503,4.42128939360674
7.0769245943357,4.44927836674501
6.03851689423991,3.78909208424376
5.80768892542862,3.54498331906775
5.71799996541988,4.07861811588565
6.85899878156081,4.48998141983897
6.71794883175845,5.11573442356816
6.83344646255547,4.40868035569047
5.24383081888995,3.2339110401547
5.92350966963899,4.1183358598499
6.65397935601838,4.39120933402328
7.46155665989057,5.10115406212927
5.56410040928811,3.49678199567973
5.65384410181581,2.9582018759839
6.85897244309386,4.84154805916893
6.75661241740599,4.80036091764456
6.43589924031835,4.10939346223446
7.23079059122964,5.47057383904665
7.10248367865874,5.33541429643868
5.51281572375324,3.35316991336269
5.67963939975291,3.56745226390888
7.97435536821496,5.53749624129425
5.66682045451178,3.7650711230362
8.03846156605453,5.68649912450072
6.03844317553998,4.58804762302725
6.1025599805256,3.45356001316203
5.79487282933619,4.22506473072055
7.34614424844182,5.38036182031986
8.32050801581251,5.96517036225993
7.50001943897785,5.43457020406426
7.24361796297502,4.98885605475032
6.24358785055021,4.0422437852828
6.56417123425458,5.04802690164528
5.37180175999346,3.57452223945094
5.96153621756806,3.92743539913008
6.69242331263135,4.75504954298759
7.11543674700817,5.09473277817473
5.34615112195891,3.03323320003657
7.58973978571195,5.40300039248699
5.33362267473994,3.43747091638139
6.4359383981806,4.22730078688288
6.98728186303141,4.94774840634063
5.61538336628932,3.29420189596664
6.55128001984015,4.24359118673262
5.60256796049231,3.66714078333022
6.2692279607799,3.64508530327878
6.84615071170601,4.06165021074626
6.38462918101554,4.41550097636715
6.17950963232826,4.5583716992764
6.57701093853759,4.72052086031722
6.07700102117266,3.80332601386793
7.52563047270212,5.54104960772789
6.34621696033635,4.11144158093478
4.49999961602197,2.96015299299325
6.70520206251327,4.47424100254055
6.43589427552464,4.20702142989049
6.53846082423916,4.19230313191046
7.02575387975072,5.15560557169635
7.08974144125703,4.66700712652254
6.51286645804378,4.11644617990954
5.5256392133791,3.39608894230502
7.08979298225039,4.9850505355467
6.98719493856309,4.62252818183426
6.39757741130563,4.19218758084113
6.06410012133464,3.47410352763514
6.28198898132914,4.71059264717317
6.88464113020298,5.16231069632237
5.84653901326314,3.83287956717629
6.66671528841188,4.57185029183493
6.15385105079246,4.01325829432815
5.74395758688559,3.74741965066036
6.67951894411079,4.63458047104403
5.42316526218818,3.55276918383901
5.76813629225388,4.55436961182516
6.60257610165723,4.37417560474769
7.85897395018613,5.8979700833814
4.93623468408582,3.3908644819724
6.62821084024494,4.51490017175792
7.00001918065064,5.44112620017741
6.97437068432923,4.80000477443411
7.46160969044954,5.02937978446336
5.75641044232264,3.64334202264663
8.02568755879195,6.30333258606793
6.76927859375859,4.96143398520545
5.30773608627616,3.45876861484774
6.14122592609189,4.15640034365047
7.38462813253751,4.78880479565303
6.1033506418945,3.97765305486074
8.87178787067045,7.09897560871699
7.01281797081425,3.96916541558965
6.92308432674543,4.55309018291848
7.16666479269159,4.13701357919332
5.85897439562338,3.75462018824239
7.39743199544499,4.9364869313568
6.32076743571971,4.53692575433164
6.57692038206301,4.04934939036265
6.12822291315386,4.32696454914644
6.49999871565477,3.99749501339251
5.78244245372336,4.03913362865639
6.21795196453079,3.95840666076942
6.58970141135141,4.59989372234018
5.52567644324354,3.45365983146375
6.55129021846644,4.34756575758442
6.17949480604642,4.14829859329346
6.5132949301316,4.50524852118242
5.84615349344845,3.92561851096199
5.58997347110826,3.04461733804522
5.55129050182578,3.44368801756761
6.94877967289863,4.31213664372397
6.87187981773078,4.67329793143913
5.69231036786386,3.6512999865455
5.97432506705637,4.51825863191743
5.3076908502997,3.31189574919741
7.87179016853074,5.61770957334847
4.96153677360387,2.96030801592229
5.82051104761272,3.66953622555762
4.93589575137255,3.12753760601803
6.65384186301094,4.19646814790594
7.67949833380695,5.6810759700674
5.46196279874721,3.32057441627414
5.20512659022559,3.25750559301933
6.5256424926894,4.48994562230556
5.42373645150223,3.64064724984215
7.19230884564334,4.77923060973784
5.70544540308384,3.85975282593461
6.28204983522205,4.36336893396685
7.16666473888799,4.65033926019869
6.53845897655294,3.90964744466282
6.85897863560506,5.08356451650666
6.07692801686361,4.10901837445204
6.34617927647387,4.2805148713622
7.32051389385153,4.81231868287153
7.21800008342836,5.55381665721352
6.50005407775052,4.85035714988487
5.67964206532991,3.93093961830398
5.94873700786039,3.98559389550704
5.44904183050086,3.71370711563611
6.58985342940176,4.30553796843263
6.6924937975201,4.93644417459446
5.32051126175833,3.02807490850034
7.08976360752616,4.88187752636264
6.0897438541255,3.84912396094375
6.62839625974038,4.31022691408588
6.11604098072232,4.00171671242351
5.42348804857749,3.61328532824957
6.30771572459395,4.48285278754804
6.33282555349817,4.81665712221413
6.25641141126573,4.49565960025536
6.29504741114363,4.57140575140069
6.128265378851,4.47191691162422
6.24365430913008,4.57338971308403
6.51283336735646,4.28074309305164
6.02563711601221,3.43917757614978
6.0256786014837,4.14930853134906
5.58949341220226,4.26866906023221
5.74422519023866,3.50384932568914
7.02563312179389,5.26413074209341
5.75661153870886,3.92213881814092
6.70512885181512,4.27023692328153
5.80765674970892,3.46035418074039
5.79466599646735,3.46994642548926
5.17958366393502,3.44709101295377
6.99999790751039,4.60207722512788
6.85895001161646,4.25252723359434
8.07693210421979,6.01337876339213
5.73084381860187,3.80501402848558
6.43600490657878,4.76820198421337
7.0005788805093,5.45663594841101
6.61537442064937,4.88263038179695
7.20509017733696,5.45201838251719
5.53846450889506,3.63944070145607
5.76945284301869,4.20786368174583
5.94871598145551,3.40557103725172
6.1282190851454,4.37796710607218
6.15390895186083,4.03569252954155
7.06416245114433,4.94212431456064
6.21794677592196,3.90052158155445
6.46172081689997,4.53795357011028
6.60294403027903,4.64101063892845
6.2695727570779,4.57122135542164
6.38459152246947,4.84171609352529
5.85972157899874,4.07857331090451
6.76930588347732,4.59856399699371
6.28206471307804,4.34906127990323
7.78204827985732,4.79473895222567
8.24357145787079,6.30133780571446
7.28204174843805,5.55417172269158
7.03848012468697,5.00175800600453
6.60217759228504,4.8344540838973
7.07694189383111,4.837365317447
6.97463737585039,4.56361195545643
5.46153923675803,3.42524156610479
7.85897244086941,5.97167048425142
7.87179341739936,5.62914215669058
6.51291970674376,4.46314601394359
5.58977300411647,3.61275017038762
6.76922876437923,4.72746489707902
6.3205696031765,4.16491291414213
5.91019128990173,4.0305471104887
7.80770723488566,4.97657544713095
6.85916740918006,4.62539421138498
6.43596356855794,4.29059989640061
5.93598155967534,3.4175029090061
5.7564088681776,3.93301183183169
6.24377167577746,4.90869124940078
5.21802472917161,3.64682106810964
6.02582724026928,4.355339229641
7.24358809065126,5.55572771951505
5.19233587080965,3.32028017643062
9.51282004307759,6.65060030135155
6.78249583769743,4.80229923452705
6.56413813837788,4.63724494121928
7.70512840320903,5.81093290523432
5.37179401423134,3.43158267114019
7.56410484121108,4.79611652162975
5.85920945331625,4.0044396719333
7.11551309885091,5.79018732779658
5.37180153245948,3.38957965795733
7.60257758292297,4.9838847683711
6.92307264350636,4.49973961061653
6.12820920397413,4.08201013634061
7.50003354072577,5.24933095405643
5.76923036972971,3.73215190967153
8.53845880392547,5.93392331445314
6.4358948903246,3.73240989531199
5.34616353430934,4.04288526859072
7.07692135278428,4.76315388609529
6.42316719924544,4.40145937827434
5.99999706271726,3.68314197345356
6.6667776533269,4.14324908638523
7.46153768169797,5.63803828419032
6.61538212072267,3.64355215455504
6.83335653579853,4.68036035458071
5.93589668284142,3.25674206514147
6.64103593605175,4.34232117989418
7.16669795434988,4.76830525659315
5.98717979624902,4.02989581598968
8.10256078283614,4.92031616483727
5.84635258586187,3.75688764026032
6.66667928467385,4.53439673279648
4.94872176827086,3.17299177316765
5.2056347204963,3.19384179399537
6.35852356847123,4.64076176410166
6.8846512221824,4.81435524094999
6.55140410617593,4.38012417812804
5.14110696119008,3.33916891918881
6.60256247194825,4.64895652527159
6.67947663538014,4.92253327137009
6.75640913225764,4.26213151282782
6.7693553275639,4.70913616891422
6.50006068766462,4.7966229937725
7.16672761031233,4.71157920695768
6.87180476360508,4.54103969274668
6.17948422230315,3.64403540404006
6.94890450549084,5.38494375355359
5.78229857630385,4.21131261051679
7.1668021035024,4.61957903306735
5.28224478391516,3.25388761170139
5.97435676768402,3.20853413404439
6.75658757112081,4.57963401509765
5.88464558911028,3.79521765096923
5.50032825620446,3.61878690077349
6.94892400680894,5.44574486970412
5.19230875048973,3.32139120625818
7.05139185673199,5.4976732966368
7.34615060977582,4.94414440962888
6.69240899646516,4.47102690166878
6.92319466713925,4.56721173632936
6.67954948278308,4.21394882065775
5.17954136011347,3.01581115900197
6.62825215605038,4.38688222619561
6.55128077641594,4.00742721197093
5.96172688704803,3.98141026513192
6.84680998203657,5.70769292614197
7.20520312107735,5.63520924800903
6.14102390465428,3.60621619840385
6.5897433680268,3.97565082227493
7.26922983008217,5.58225628649374
6.29486749658818,3.9322523410084
6.55138877162914,4.3708244541391
7.46153834457966,4.19720587535737
5.84619409790926,3.46329607504716
5.75640857180532,3.3079362344211
6.5512895437971,4.50234748658458
7.47435592991796,5.09429487120239
5.6153194321895,3.366095092383
7.65384398561969,4.53209843029961
7.03847549944678,5.04782559598638
6.44878669147524,4.21569700019359
6.44871583316261,3.91052712860208
6.43602827345347,4.55549609049311
5.64148683333515,3.80531305981463
6.49999864244439,5.21057794860278
5.1544306722286,3.32177428686482
6.97474684651614,4.94949085459284
6.07705140961761,4.03593722832453
6.39766365580462,4.16990430208697
5.73111574553795,3.63408914636008
6.29496681782214,4.45389717829854
5.35929991586207,3.54673572887537
6.57704160654827,4.48504203532697
5.99999922523933,4.45784979855856
5.97470586029511,4.20268514472054
5.43589780199958,3.71329787540198
6.07691816616584,4.6947169753001
7.51281824763692,4.67688950906381
7.05128209235746,5.33955577167844
5.30769174877368,2.89122277510085
7.16666263956309,4.67076479215098
7.43585566522225,5.61871511485076
6.37179213988428,3.69220346573233
6.46067646349188,4.90765337921757
7.16655614314652,5.36090661582296
7.1410261288013,4.98181034320982
7.64102308409079,5.34928057368122
5.76923020498024,3.85144321728073
7.71795295518219,5.7750459952341
5.20523435086337,3.13997889346041
6.87179615969751,4.55806937901574
6.89770743432643,4.99337442146604
6.33333090790376,3.71509213272278
6.28225118630767,3.99177933938537
6.60255101822413,4.10109250878509
5.94881825646942,3.88522254186252
6.2055923807828,4.03772469745672
6.28205006567137,4.51239569941999
5.3205122261934,3.73557508834396
7.02587149778366,4.85201308633415
6.32092895278548,4.28444306467323
5.62855380626365,3.50419293828856
6.50015293743026,3.95839203018676
5.83338982053903,4.52089446639976
5.64143245528181,4.28620367064355
7.57692006755782,4.48468311930741
6.2051264041447,3.94058955151781
6.83332334448628,5.03240086013616
5.06410190006081,2.54590151997142
6.60256512273417,4.52767950927437
7.00013398774398,4.97915484836391
6.76933246441475,4.58394240159337
6.51312756393265,4.3470991316671
6.38461096731071,3.93403162864539
6.47453352857056,4.52286047865192
6.89743420032449,4.113690504855
6.03846149111069,3.86222822107428
6.05131127194425,4.34595620403003
6.3333326162808,3.6769778971072
5.71734792278,4.13288299349956
7.32051334801232,5.22133607999133
6.35898287960943,4.42452621474417
5.94871901659238,4.15694524596648
7.62820793504816,5.28090660444521
5.91025967068684,3.8808182250694
6.70554670021798,4.84929096099632
5.74358855167197,3.49835353844341
4.7435852750364,2.66598440978298
4.7307750044864,2.814150135818
6.78242200928442,4.70800397288611
6.12710477366256,4.35410514117779
6.42305287152792,3.92470679369916
6.70512576580655,4.18034772925114
5.57719496027429,3.75646036720514
7.0513042364322,5.43031575589749
6.26922924885905,3.75932943389899
5.99999817992324,3.81542190128938
6.79487164957096,4.62454238120222
6.68091453209969,5.47073257938714
7.2307508583751,5.56590800794136
5.51281847779165,3.67768320887819
7.06410032734667,4.47387250778758
6.37183389150234,4.23844788284715
6.23076764629935,3.7797356968267
6.91018377934792,5.19222728874841
7.44871722335738,5.2912896831996
5.9873827968555,4.04690859712905
5.03866504401078,3.32455769610216
7.192455338446,4.81602330899001
6.10199946243294,4.43395778744175
7.84615170804901,6.02498263162105
6.58973928998965,4.06977881115947
5.75507167163159,4.35899296781646
5.7307683897151,3.86146953091759
5.55135897291347,3.65311779307734
7.38460628335001,5.40698942105376
5.85889981829324,3.47640378113099
