"mean","sd"
5.74311216776032,6.58896106263972
6.00415600485613,4.73713710253923
5.83049990850179,5.94108623996532
5.57919953223984,4.62451794546288
5.53002459855329,4.49350350864237
5.51574223761998,4.78869762495496
5.03332458578199,4.19637888488793
5.79882199603986,5.4509460693752
4.21663561558112,3.00904177430435
5.1091441309777,4.60239812350383
6.06019174975481,5.52175406386121
4.65488651686091,3.73190655445826
5.63072645929591,5.28772989680903
5.36532494987589,4.74139330919315
6.07355193384725,7.8102676808063
5.51874142516252,5.14657746873061
6.07408200354574,6.71022226078366
7.27758400593764,10.0421369076954
5.12290808599032,4.05248666899337
6.4881895687337,5.75258707627665
4.46575874957504,3.38615082413546
5.62647430077728,4.38960179148309
5.94279740725743,6.63295196039187
6.5370435613475,6.14420223996397
5.44069725332136,5.25139905504728
5.71306468611563,4.50503972833997
5.98369902027093,7.13150032248261
4.61975413677324,3.85032002580363
6.06737702534952,5.092967734119
5.89041294187265,4.60247875824853
5.71807050127367,5.87217307649557
6.57715801257477,6.6713818683849
5.70472404159442,4.30727610646431
6.16191317477501,6.26327590271791
4.3838345482861,3.34209520418182
5.47545325979776,5.15970732040454
5.29600169503156,4.93870345777982
4.93386130792479,3.99873311139804
5.56380737353962,5.99511209918177
5.27146602186178,5.23285253243637
4.68866425916152,3.5065813961068
5.20931609271246,3.96624763309432
5.55314637860898,5.24680131684508
6.2455004443813,7.20180598117878
5.46023825180559,4.15687388179311
6.02643736286226,7.74739216682734
4.90224379024645,3.81658794135279
7.01784660264434,8.76628470207417
6.89536189638979,7.31599922762367
4.55342630141269,3.72362863376341
5.75175358471483,5.69616515156522
5.56612112585666,5.29400625312014
5.61557345417925,5.31169786722083
5.56568058422379,4.17439328141446
4.83334155756973,3.96719355767958
5.10655870919626,4.35133902435851
5.36650012696372,4.37882233742827
5.03567918762305,4.95995280262135
6.86769363090076,9.18890594283944
5.09185704987901,4.28744067179989
5.30416232130565,4.76292864029801
6.24283161708395,5.19466536899387
5.3899623162593,4.73650360683658
5.41849321573952,4.56186324307567
5.79159308391044,6.54692348875877
5.4775927876871,5.01757954908485
5.08842437410735,3.83416596081649
5.15425335050981,5.24371075578911
5.39522126556261,4.93587636330385
6.27987563206248,7.54448475048749
5.58723479625409,5.08546425303204
5.08746823246629,4.86790818885504
6.08084575025225,7.01895449658165
5.64448952574385,5.59742312729373
5.82916126467283,5.16539487952225
5.73609990025126,5.23948897493845
5.56644428780429,5.46867261292944
6.0512467186388,5.01431075108785
5.86717484351524,5.15093544451091
6.29263160993696,5.41394595321417
6.01562981568564,5.79371316056582
4.88371705442184,4.74016727395518
5.51191054576455,4.75455893893319
6.38093710865861,11.3622736121465
5.08541190815577,3.977521792539
5.53215147363214,5.25975426874201
4.93227718190537,3.62259494861471
5.67321797288403,5.94749277591573
6.50545279297325,8.56758635662628
6.42588809683802,6.26962244033453
5.34336469091361,5.52632234019825
5.5240110458609,4.90604575658167
5.27305696677863,4.50863101910535
5.0910294342831,3.99876360797294
4.86461473099317,4.15517617365198
5.83192287146472,4.92976912732801
5.32270291432916,5.57730756073776
5.4691748558267,4.24829210256971
5.30641236792246,4.48542653555952
5.35488811991972,4.67616746986952
4.13003952834995,3.73406826239124
6.69057129143787,7.3623748716447
6.72328791680251,6.83428121167267
4.99476396200499,4.49742705129408
5.98796702795534,6.08827112898187
5.12242445584978,4.9454556910009
5.25328948788277,4.64342172514926
5.05091842075294,4.11088465053782
5.5189515396292,5.58671543094912
6.62838298225874,5.97988142058223
5.26619872941848,4.92759430887713
6.58560768236416,8.0682235803262
6.20519646460468,6.61085335564149
5.61378520943913,4.9962828821834
5.76586747908715,9.7530293782084
4.24193619579779,2.90222892402619
4.96153661917106,4.13544609108859
5.05488784345889,4.20390372227638
5.56064078242143,6.53340912616884
5.46879591354216,5.5422444087101
5.09936557227814,4.66632791243489
5.49717204526863,5.46391936144954
5.55151064518209,5.73496442592536
5.25303166315713,4.64209034925926
5.24723845127534,4.79308877390149
5.19099611198595,4.09367903027845
5.66412242697805,5.14743023827171
4.37714825178769,4.92529596414593
5.21309516810196,5.36262807850923
6.85041361684145,9.02241200362337
5.80167456146305,5.89653755015648
5.76409304113731,5.0724889678185
6.77624324070152,10.6183983684513
5.54110512207039,5.58843376925407
5.47780662691301,4.91976712854385
5.24183703860469,4.55971509192376
5.76221553164565,6.00633714432199
5.51820140256231,5.54633144908278
6.01830533593911,7.74485573568999
5.60415943015173,5.11020598839725
6.17276247515955,7.08332954848315
4.95178191344152,3.57248682768301
7.26153042326848,10.2857056440645
7.06706962035552,8.03242470533291
6.19097019928845,6.44891904239118
5.30810928764051,5.30007241063305
4.71387411876918,4.04904961904239
4.96455333558592,4.15794663625208
6.04665728830122,6.17317008208425
5.5967697061174,5.50842009106593
6.48514576503882,12.6012436271361
6.87283099483277,6.58208048934582
5.7913461175083,5.13230681336971
5.47404769316493,4.78902837577546
5.7440245555211,5.54072630100571
6.48387315230688,5.83626807859524
6.00684998555958,5.66444551304345
5.67415310035717,4.68703125329883
5.76747094886069,8.69721947635313
5.88946319499516,7.03464142231229
5.88472352063394,6.48506978145927
5.96556902599306,4.82874663700916
6.37918780680049,5.76198886330118
4.69704359227973,3.17024334777695
5.3373717608391,5.62285862101441
5.95618805126833,5.55800330935468
5.08140655920497,4.48660030401089
6.12113299511742,8.24181968464512
7.09709313545001,7.67673236195945
6.31563780309579,6.79932897396787
6.34141656687363,6.14551341023907
5.11557841056696,4.22950725189493
5.86885910375315,5.26185183480469
5.25178109692027,5.62912820516045
5.90339105614877,5.53530411043945
5.95499784623536,6.10435330721673
5.38494702486146,4.94451556720155
5.72525337649216,4.93412978490311
5.48542156976966,4.71603682668824
5.42722493300847,5.35292429159474
5.65299479664634,3.79734755325294
5.33603328870915,5.10873120929532
5.4899855084996,3.73621303525396
5.05563985113495,4.04853134875037
4.1391761224313,3.9891646493087
6.06236606963455,5.35104162131221
5.31519165954345,4.0780513686047
6.52946898728467,8.50115615924369
6.38923840376323,9.5289191138025
5.42848037868976,5.06712950808024
4.91957037874378,3.9216468174768
5.26805891635898,4.91131066955499
5.27278606921591,4.71860195972204
6.18941952704148,6.39848187495412
5.20917117997709,5.56797181496298
5.30861300778118,3.78661795208154
6.01501111656439,5.17199196642449
5.60035568381493,5.04941501695594
5.80911218022709,5.19842499286118
5.6182033632209,4.45514622337659
5.73169640971511,5.72259352595988
5.01679031046673,4.77110123922031
6.501642101249,8.94844394978881
5.56100102186859,5.67062506318772
6.57833704480424,6.74283071442198
4.6896034336199,3.56827607233054
5.02882719204871,4.10646963082648
5.44044688138634,6.58972411188631
5.80840464276492,5.80002097325227
5.00307733424725,5.47870204708021
4.93978343278997,3.67203054432245
5.58937872753017,6.68182609574436
5.32604518493874,3.74829793364662
5.62773221309299,5.91048726241577
5.42380268138659,5.16109800255311
5.39332918878311,4.89671667993773
5.03055195785905,4.46085236530948
6.58573218496178,9.41087969938226
5.20634898297334,4.68799079168286
4.77100319466094,3.35418249555372
5.20332767038953,4.53029305871217
5.35693648983559,4.05202307999675
5.03431597222336,5.15301978471499
5.54616189543975,4.85033788870851
5.54362832617693,5.78355900829134
4.39290531941781,3.99127417732891
4.87198361051908,4.21204389248497
5.36106522960865,5.14992946073333
5.16384649865337,4.10537576398398
5.86626518493393,5.4657570455102
5.53331362629098,5.46557165775815
5.81509744742055,4.86888429458073
5.01165446077688,4.48561769313221
4.76005555921648,4.41070293478461
5.35868467508867,4.93183178170511
5.37613071260601,5.16974423488067
4.68489245957599,3.29274387187486
4.95236227656142,3.09508791782403
6.68939317814852,6.93342497561261
5.85218908810163,4.93889892485216
5.50152791789422,4.07655805046752
5.12967936294321,4.44731180093882
5.41844912205817,7.86316634247803
5.00420814315692,5.50515343738037
5.16343566225563,4.06925405422669
5.58881216476062,5.24051794673418
5.66361210537586,5.53816055598387
4.83166282003525,3.99502092356501
6.98683632099374,7.36091640280314
4.70607291786286,3.39615051950935
7.06645551954839,9.76989506085364
4.75922891213746,4.56567748771759
6.06239145912895,5.67390978822747
6.05716507963882,6.41495417169476
5.52738133475058,4.85015171758651
5.00201503187181,4.20845452964262
4.60029597709925,4.64147435129223
6.27190411326641,6.10928206498906
6.23256066489687,6.40213385946476
5.88292958095034,5.88939422279125
5.64547542805531,6.22229862653342
5.15104965577707,4.0086893646015
6.87310392997514,8.30963989178559
5.78255639746404,5.1925108351593
5.74153976439596,6.07882416056777
5.98673426206248,4.8666814901325
6.1885262531121,7.32237921886369
4.89652020462831,4.62824205227157
6.68695949796724,6.44610898689412
5.30794670606881,4.34715953679329
5.20101408094998,4.65512355592937
6.14698966268548,7.1964360391151
5.07562639486035,3.60949352546394
5.2010395437185,4.02045106521955
5.16905834581012,4.21819748774729
7.6712345990695,9.07547765528787
6.59381910791474,7.14116290947258
5.34994813420822,4.58136317885115
5.80078055373401,5.16983277745582
5.6135837722141,5.81507072497713
5.47630397181311,5.48820309968229
5.18711041941076,3.73124342396687
5.83510103019569,6.90665063613444
5.92914371346471,6.70067855701198
5.74639139560325,4.72470914964462
5.86477006789976,4.7526794833872
5.3167536471283,4.81282064675028
6.07707190869168,7.42800151502226
6.02131708373485,5.63579718149406
5.85347978228284,4.90634719302551
5.33861589750614,4.33570989055464
4.94408919846788,5.00001120143564
5.92398030285051,6.43481946823314
4.47416522835064,4.13919312339529
6.54997053959349,6.52300122399445
5.71610465480085,5.20596315544766
5.29416376283642,4.67694252470304
6.13738429393577,5.59475998910673
5.37515549126878,5.28692282475114
6.54984276827638,8.84469596925194
6.13347923230178,8.34472309828122
5.56276079751843,4.49644276439626
5.39997218883162,5.0447193626947
5.97750156326068,5.98247272357459
6.70926339736067,5.53373004131405
5.36267010587053,4.55138846768449
5.32956994277543,4.88554411856311
5.39667905050886,4.60894098037519
5.96997841388306,5.88123960705026
5.54104198556515,4.61801236295521
5.86657168573,4.5248721942237
6.80104896279294,8.43691925418211
7.354548549002,8.14204802087623
5.08898346020561,4.24100581439374
5.75808834381126,4.98743288881971
6.17977465652055,8.35052658005052
5.66192129605085,8.75875869153478
4.70250084441238,3.7437304258497
5.45744932432774,5.40777271868935
6.29484837551648,6.39216562226826
5.96261631448097,5.78359272156718
4.92289607638812,4.37899748713528
5.69195112806294,4.51002605249825
6.56490563549473,6.4815213765381
5.14639833882975,5.27023698481164
4.98953571038099,4.62300312934462
5.72363842002717,4.68240180429348
5.7723482937973,5.3098813624435
5.46673566086411,4.62418089718322
6.29022753726318,5.0906041747935
5.6566452184524,6.1934572471512
6.5013464322413,5.9113782926571
5.25166976744445,3.80813363100199
5.45499148722479,5.81307290105683
5.31373074426569,4.27738737872321
5.54009910170464,4.44751355300665
5.17794995527413,5.96716388300888
5.34324210043824,5.28572668111576
5.27429291472383,4.45951584976563
5.81531855159718,5.14390385286329
4.98436457260347,4.64434299174722
6.18042170937971,5.77250337447999
6.00765583826295,5.99818107642623
5.22577915153633,4.19344451694963
4.9253710053258,4.42739909370164
5.32820970877331,5.42420471664874
5.12697028984362,4.11084682632966
5.1030929715439,4.44954498621349
5.51578480148759,4.89473708012969
6.84057567684447,7.34965554249272
6.39020340025676,7.19228475676434
5.69773370404692,6.69607554090068
5.68884995745457,4.76621866980424
5.55418606114637,7.12319219031336
5.37402723960965,4.93013522604757
5.60834081686713,4.27817619857133
6.19689663242064,5.36530528242001
5.65425611149212,6.46692287092646
4.65648053333545,4.22026359798016
6.20247022192288,5.4248905387207
5.07135493960483,4.74137501291221
5.14514373734577,4.81045252808059
4.95578674358993,3.99665882133873
5.63978430611852,4.95202387674843
5.92362634503449,5.60927940999736
5.90962964814923,7.96564965474328
6.2429844036555,6.88290697270998
4.26157547131962,2.96264221389942
5.28628648540373,4.54057093377855
5.17180149755314,5.1698774993988
6.73873560356319,6.70060400408549
6.43281881404064,7.87532356562644
5.51672474404246,5.92074950261593
5.73424588310314,4.88876126553486
6.10557490275989,6.78098912117384
6.60287553847792,6.0271137109481
5.57341246471462,5.3631373152506
4.66710249955162,3.69457043228821
5.22517867045725,4.60396986672235
5.48027451371174,4.45815592224956
5.86584418224839,6.90467171027355
5.35007552869158,4.60688586070224
6.32239577909808,6.15178684840766
4.12454482892032,3.81349079236512
7.02464540275573,6.59726259194719
5.40591911289427,3.97509239755208
5.26101009457382,4.18846867459785
5.31353107741898,7.09143011660333
5.94985124029573,5.99512446398191
5.77955899046539,5.31612037987004
6.22871649386059,5.48673423446564
6.81040303409854,7.45782226085156
6.19763951883441,5.70717164787905
4.65896117481525,6.6545186465823
5.9194127914746,5.78828145448566
5.42775434524372,6.14578230594154
5.68806627046001,5.88104104948865
5.5583017151996,5.44322112332729
5.02783352234866,3.83542250532517
4.88252220292345,3.869092633061
5.5960421970563,5.23340219442924
5.36977912123729,5.35120381766878
5.02941274590306,5.25455349078166
4.942649699197,4.24975481623966
6.15357875890732,7.09879163694799
5.75850737853145,8.46558557913995
5.58879847815911,7.43492390201605
5.97227235315161,4.72444643768874
5.34991030412731,5.13731963283116
5.26766460591513,5.14577925142352
5.77354667372469,5.58458731411299
5.46221207334836,4.41155428896055
5.55252893055855,4.72991982640611
4.71217961486908,3.79908840526544
5.98674124173762,6.24025589270468
6.09966385682476,6.93065078373842
5.96130691871331,4.67549792891558
5.81324064178009,5.28443304044432
5.39732271213052,4.43845603709562
5.720336904757,6.12241593426096
5.19786172919595,4.25860813198241
6.54006507710349,6.33167895095778
5.23851998056869,4.55490711261756
5.46092656567355,5.30501856487629
5.61696528785261,5.08101460526743
6.35258286968443,7.46066606121599
5.62647678954626,4.84563522372619
5.80397011918728,6.21755664063806
6.3799908796557,8.17997970324529
4.9792461397015,4.26761748559752
6.33038022670944,5.90956325925722
5.42889424827734,4.79015778941255
6.95472929919786,8.81590150152305
5.67822258003644,5.77534110755828
5.93442130467336,6.30713219772982
6.16423411497638,6.26564214475534
5.66739212889987,5.05799589358709
5.15986697605049,4.31304346743705
5.22468128691977,4.17419629925386
5.33036150982516,4.43955991573833
5.39496951434255,4.88667792024639
5.76825476185724,5.58116121232414
5.16783262068195,4.57497882992267
6.02537225029211,5.72329724644482
5.04021209932661,3.95146379917574
5.35411350906365,4.16023071243787
6.54208015711599,7.18323360936197
5.40096597697274,4.74120293726967
6.38798656066897,5.55490249143181
5.4183336721986,4.35583165133635
5.3297715023108,4.76611557689233
5.85538779816831,5.65286417695824
5.5086770648853,4.20209352462829
6.69217969850821,6.50355430213117
5.32075433592867,4.291699111307
5.26144455633884,3.80830179873674
6.56716095386154,8.42982352205179
5.49802460218846,5.60061129512599
7.59193192604544,11.6541670858937
6.13169595359396,7.24712910257688
4.58805102105268,3.39258980719678
5.41521584308605,5.29869054879748
5.13483558347306,4.89321166156685
5.32044311670661,4.73189397140027
5.59378375645145,6.7775854666439
4.21175460056897,3.52782171402155
5.95432541217318,7.24657862620015
6.47219170986418,5.83469592495129
6.68340589226849,8.97668486539088
6.93744898190977,8.86273399515379
5.56464100407645,5.68796273276998
6.01295693468077,5.35687098725399
6.45650071840579,6.15982204192767
5.71220023239404,5.03486990694177
5.84045738428269,5.49217976254426
6.27310190375978,7.81037639969347
4.91490211895658,5.03563451608326
5.54802593845646,5.68622090878717
5.60699737572113,5.37981089548167
6.18749565516573,5.28120347352881
6.69113981746984,7.65822279631962
5.04976525028055,4.78240515885324
5.85369661460898,4.83676876394351
5.84609135145895,5.40445463794506
6.25259055725009,5.99499746161688
4.79291064531029,3.99648075172693
5.42672539932203,4.0470559120381
5.74763057683449,4.88300572663978
5.00138082319782,4.09684718029009
5.5010778046752,5.86319231292564
5.80472568726958,5.78404393656413
4.11445904875113,2.66248473411552
4.55700450739273,4.2747512753535
4.84265139914541,3.9444597667719
4.46462706429799,3.92445389858629
5.63872032463152,5.06069860038156
4.72211469462001,3.19620871339353
5.27839764072571,4.63179466903506
4.51938122119648,4.48273442281936
5.24890004621109,4.6895919478402
6.09713566071609,8.54099830084866
4.66400411218076,3.44286453746225
5.1114276362195,4.62343066020977
6.06414086744225,8.03805610821623
5.44402744385186,4.30761829341751
4.72474792168779,3.51360374243858
6.39494825948963,6.25950375044444
6.22731834425576,6.36015452163429
5.39979956665419,5.67439982608852
6.82614505543407,5.68425805388483
6.02367137400855,4.93808216166954
5.28935195913597,5.55397521511269
7.49439723935128,9.55856746325062
5.87914860442025,5.76220612595232
5.30692841262748,4.15099832798745
5.34192215666768,4.42700741158785
4.7666365461374,3.85081799202108
4.45012784203222,3.4903415421874
5.9005507381764,5.57671266358712
5.35088162965032,6.47106051761447
5.52888188261786,5.25737256803547
5.59253768177865,4.81646210238157
5.28824961007144,4.9085838977428
4.86423427087494,3.81295884921908
6.23920819238904,5.46827460797767
5.39027020870604,5.14893067257227
5.27100198360943,5.56417901913356
5.35217565517546,5.19735363296299
5.31190557174694,6.02409357055777
5.82804352929235,7.49305357421099
4.93572392959159,4.2766623313666
5.47434190905569,5.07635705604634
5.79784845175452,6.24893200663553
4.9647261104893,4.17841806205949
4.93462401232858,3.25582088550603
6.48562384555937,6.3384945305348
5.71786053235896,7.79421986907766
6.29424503053418,9.02968997353757
6.66326152763297,5.92756199435711
5.74505165604772,5.67179600527192
5.66872114562688,5.26989951864304
5.12426322705271,4.31264853857076
5.96769277065887,5.74721741023941
5.76454457739525,5.11066210835828
4.79276976676533,3.23937173001185
5.72761624276236,4.71993588430268
5.57749608042345,4.53275456270416
5.07449988668245,4.19415698942967
5.10876033238663,4.49609452713925
5.42419444678398,5.32005765635985
5.36779635917775,4.59210446960576
5.90440800975548,4.82432826461616
4.92484619001826,3.80895914034723
5.64389232971254,5.65921858284156
5.48000325282355,5.4771191030563
6.22184457049581,6.97320382795616
5.8003821280507,4.90818668610598
5.46569979779376,5.19844468788518
5.62896145192749,6.13808543892806
5.18898305651708,4.05998556956822
4.71542349111065,5.14437226161051
5.04049852025891,5.15303169077379
4.80485144950115,4.59620158728473
6.26925373824519,8.60063961721215
5.00083671606577,4.87300012662241
5.58549950855352,4.64195221044516
5.70836889165588,5.03994250170494
6.24631110501136,6.39878427841225
4.99318088876684,3.75378269520126
6.69535454995161,7.55814718816203
5.70119549230664,5.32709632947743
5.38917021380075,5.14889032435055
5.49996543410763,5.53911549912388
5.67481228382785,4.73744255366911
4.52426362121491,3.78381810607605
5.72853888802742,5.86549250742988
5.75227545985669,6.15407137597824
5.98092774577511,4.75597371162764
5.84170382868599,7.42466395113191
6.49948594463782,6.23431341853946
6.09845180796671,7.04611843075184
6.01159141137705,4.9848525833211
5.73908020079701,4.68922150114084
5.58654285732941,5.5422022699049
5.35687620713776,4.06582651219126
5.53803346980798,6.57357488366844
6.0024678829284,5.13458501886634
6.2236454881229,4.9186379188534
5.84980644606415,6.86438091381046
5.86299498384292,5.43246911937776
5.31947195770421,4.41090755242753
5.81534240691737,5.77955100614266
5.19233448097658,3.95132914052542
5.06347530733154,4.58681073740975
5.31673283029492,4.96053958068196
5.22424304483041,3.80593717456465
5.62743707050052,5.0782721106467
6.57646502160378,6.58038836590326
5.77272048275974,4.71402580297162
5.29837998274079,7.13057140367254
5.12939399730226,4.50715678192793
6.26674533207263,6.50250412217308
5.30650396882404,4.28301775983464
4.96877812771777,4.24006272109454
5.21078076552027,4.68513196700138
5.26664320320737,5.17351410985942
5.55178486731009,4.29925119336879
4.53558521685475,3.29386940247923
5.62194552859705,5.20773700959676
5.41480879332707,4.94590177399777
5.09442018728198,4.9785758699338
5.60105539615269,5.80430477935188
6.31060347835734,7.84353422561368
5.98269404564879,6.7586859115415
5.79219851595379,8.48990444764952
4.938561591416,4.11645673150555
5.80804450271497,5.68389066976517
6.05172560845073,6.34302116484051
5.03577775874636,4.48432171324866
6.332747002388,6.33843154563151
5.90289524698529,6.05827414542744
6.47018295318872,6.30492594504975
5.91457560335412,6.28545423338731
5.03051662243735,4.50546745180321
6.39411370481437,5.892293038467
5.86089301157247,8.1285145754925
5.75818280736466,4.78538980446947
4.85172660622695,3.40519592346259
5.69904586313189,5.41503375001594
5.41305182674397,4.37681124849979
5.97188503171716,5.97760200218264
5.21797867694391,4.38417988092866
5.56108309057339,5.23042454016384
5.79700698497105,6.2619141021792
5.46080289418805,5.80638065512416
5.51407178719122,5.98318208085893
4.86192594176073,3.47358999350912
5.68139533599286,5.95647126001843
5.59261281459574,5.61089230226009
5.92087358608802,6.57237520928363
6.19875765708818,5.68187333269808
6.49386541682134,5.90452613435337
5.04946893739457,3.90693357827973
5.82381761761458,6.96372098416325
4.79392095604328,3.91147699788225
5.5189325511398,4.11014694562079
4.83626229195144,4.46149675339478
5.62771031679381,5.00467705161608
6.01362580346477,5.36737830925721
4.52279220646854,3.42570727621175
5.40718018443201,4.23769853469823
6.21080789057698,5.98271200485087
5.63525804647526,4.9962002987729
5.36218648824933,4.4314849221412
5.68170656908888,5.06080155752811
5.55205645096009,5.44142148456145
5.88258221014861,6.40700021267934
5.76239541909488,3.98600038671825
5.93443768759907,5.30338250288065
6.0074265543121,5.8624893007596
6.48770809093694,6.83732483166565
5.9389712209131,5.84008239639792
5.02761780973209,4.22272841807477
5.44182867356128,5.65002402280065
5.66725469058779,5.32862027695338
6.82389463127021,8.21530174756587
5.88792313493862,6.22597373304359
4.67120946671152,3.2695309464656
5.52336089541398,5.1411291622948
5.3805247853704,7.16176039100326
5.4656243012276,4.56102330696212
6.191915513682,4.68671211462817
5.69002016425823,5.0515485711654
6.11500247796046,6.93714966562161
5.58707360197268,5.19010813966343
5.24116235488442,5.0385183571362
6.36390903395875,7.7308868908611
4.72588501432379,4.48132313096147
5.69429579415495,4.10436109070573
4.72562113621071,4.91698367088422
5.65114117900336,5.66793395331416
5.42934362107605,5.78081671347861
5.43636961137949,4.44020871139935
5.78014607507346,6.21928712799493
5.14652891932746,4.4176975514444
5.72341201616266,5.70607563667916
5.58650496270854,4.59207989234865
5.5578785843797,6.45758754491682
5.07005652897341,4.68756815408212
6.10767620116689,6.89158484021173
5.98028438194325,6.3593784435411
5.32970569484135,5.43340514557182
5.24302503083024,3.77029148110413
6.93346246185807,6.99005815871514
5.91746587229033,4.90305995978989
5.80779628887969,5.50472356221969
5.06683752378082,4.03544950962129
6.34745286283041,7.99543553366461
5.50505951801648,5.83025207199328
6.00174875401868,6.32842967323031
5.58295867456866,5.08550310172647
5.22758499639614,3.99506019208598
5.12539640665717,5.41456484063395
5.83505257198349,5.83530960625011
5.62690033557389,4.4154054185445
4.99844598343152,3.71579034101305
5.68788552284383,5.69004340697665
5.62805493211301,7.43933477531133
5.19787478975607,5.55303108362916
5.33953532388617,4.55063587891385
6.07876165731459,4.90743207788653
4.79035320836659,4.44560100774463
4.81904783767193,4.01314987271147
5.65475297035387,6.34963676427135
4.5348173799904,3.53907125429053
6.1231336998451,5.31206435683701
5.32267087782667,5.07428566931135
5.86493095787264,5.71162579529834
5.45119183863675,4.7400243199729
5.92134194506468,6.42082282862961
5.45405749568736,6.57343324638417
5.40180061380112,4.86945383536486
5.6571266480939,6.02253258318367
5.49141475845549,4.99389335474745
5.29727933566156,5.30218803742058
5.81698178144611,4.44139500332532
6.26306379022381,9.15059910266099
5.22710112479612,4.85092023334767
6.33054793666589,6.378617138605
6.19616456603906,6.0692654409292
5.30259794368997,4.45908128861232
5.54576361103055,5.24257499256589
6.02589272525731,6.082120760847
5.43775332214995,5.35241049072273
6.06318021150459,4.86273227448636
5.89649671307987,10.3018261610494
4.98996007042852,4.88585201405481
6.08608088769494,5.67996752151971
5.48186845980065,4.23778994773138
6.33580595716912,6.11352918018075
5.73859393426257,4.25672606718317
6.10002504155723,5.50299231889453
5.79324192616147,5.24197428167397
5.79014693447256,6.37911147736163
5.88896415043229,4.44700675488412
6.16231865567934,6.11825499298709
5.69668694383996,4.81847018421563
5.88819562672242,5.3647389794401
5.28768815857853,5.618567016541
6.72878111722028,8.83982030783826
5.50703276688786,4.20726992578473
5.06234231362855,3.9465772127217
6.53044555853262,6.14868881261983
5.67974060050749,5.50730864812517
6.70229340079396,6.12241114626162
5.28432091238784,5.37109261631153
5.64309583316492,4.32355175239923
5.75847299581074,5.08785111289919
6.82861519487673,6.79124483536199
4.91410825534241,4.21220024281912
5.55882740216176,4.63093910634398
5.67393717314772,4.10218712828132
5.38240395024618,5.884184982241
6.35239056213822,5.60779845185128
5.09990955050563,4.49133948721967
6.00556407841836,5.32733060645446
5.90135167009756,5.44232263011672
6.3328051318225,6.14763495060322
