mean_incubation,std_incubation,percent,prior_size,true_size,date_until,max_time_span,num_infer_incubation,mode_add_size,add_size_50,add_size_2_5,add_size_97_5,mean_incubation_50,mean_incubation_2_5,mean_incubation_97_5,std_incubation_50,std_incubation_2_5,std_incubation_97_5
5.56788521,4.07593626,0.447796941,50,30,13.2179514523349,27,14,21,19.4852384538567,7.85273787981657,33.7215473710581,15.7282228798264,14.3062522424469,17.0144297870414,6.8401665310879,5.83217460732013,7.87551852091046
7.14781008,2.16164184,0.743910017,50,30,18.732193590955,38,23,8,10.6861069832705,3.72700914190452,24.4484479814758,17.1018099985788,16.0248624372415,18.1466815457168,4.72159153447294,3.75978470769171,5.60715215786605
7.17439914,3.12227844,0.389283805,50,30,15.2151717821758,44,12,34,38.5317954621585,13.2619650064377,104.625333963211,20.1798251406752,18.3574713349746,21.9771255186259,7.05814091225741,5.52085613303531,8.46771105670196
5.96267962,3.18025564,0.299799532,50,30,11.4301722664769,26,9,12,44.9552040468039,12.2264668347736,131.236948814733,16.4625009729505,13.8645290206439,18.3613253018721,5.31829743931338,3.38189051283749,7.67898693812653
6.65200725,2.31183373,0.114733273,50,30,11.6897521220965,25,4,49,71.3915043453704,17.9037332530425,193.039814520639,17.5766868047087,16.4602898694565,18.501776434005,4.26568789183526,3.37137103456691,5.18812790959948
5.83860397,4.46545038,0.908716384,50,30,26.5505078125154,34,28,3,4.60443985325713,0.652520978388502,9.92406045144772,18.4619698184375,16.6124962755537,20.1140200759131,8.70343059397825,7.20252179359974,10.0816303721193
6.81000149,2.15865772,0.315652697,50,30,13.4062825322704,36,10,44,59.7397310573257,18.2976371690514,162.5017885701,17.6683489609671,16.0296415545806,19.0158878057531,4.39954881104851,2.77775697302181,6.17113153891056
7.34616888,2.37208329,0.649069773,50,30,18.2268026800837,27,20,8,8.55725843014835,2.04728757698486,19.032359858625,16.5201355052405,15.5238765963777,17.5084043385474,3.8887327589514,3.08518144880835,4.55962121317829
6.455851,2.58273256,0.126268222,50,30,11.3184070902235,37,4,18,70.9833414379796,9.30760829284853,194.030179176744,17.5524786590335,16.0511733960402,19.0375643272927,4.66617491028193,3.35241440431261,6.78041280298657
7.04130186,4.08095537,0.937340431,50,30,31.059188727804,48,29,1,1.03455829576164,0.056746642184933,3.1863229729624,17.1156812357044,15.8621526042988,18.3168867876685,6.66211524727048,5.68718691321341,7.83753156606543
6.86135047,4.24021174,0.205619869,50,30,12.9659956376444,33,7,10,12.2757071748287,3.8765603612488,34.5777010202263,16.1098586367508,14.0329309538017,17.8843768498626,5.89684975022735,4.03737463478773,7.93812667768547
7.14435289,3.24526686,0.433523312,50,30,18.3439835086338,41,14,8,8.47818586879447,1.80112279839457,22.8536804760534,17.5254465709715,16.0490689616127,19.284401422171,5.77106705465588,4.62397552829557,6.92328654950135
5.16080605,3.52474494,0.289094286,50,30,10.7017841918238,26,9,40,39.0400675402112,14.0192336221227,123.508086851784,15.4097707349806,14.0903995616726,16.7190049504328,5.31949513639868,4.11594300984698,6.80740464918697
7.91517926,3.72049324,0.505086388,50,30,15.5562092556428,27,16,30,29.549562243429,10.078289640455,58.1645757645884,17.8090342509861,16.6438821985287,18.944511535606,5.13088726264446,4.20371332570386,5.95065078479273
6.4593526,4.56193193,0.837682104,50,30,22.6777025060544,32,26,2,3.58899877878397,0.246027830343266,9.5212706871274,16.0203507371569,14.7366488300235,17.1736665433668,6.44618476539616,5.31095040519365,7.49247433154769
7.80143451,3.47286649,0.622587145,50,30,16.9788674449645,27,19,16,18.2815136156141,6.38181688281197,38.3804112385739,17.6555905276941,16.3859545799659,19.0824221349207,5.61200259132813,4.75026657146125,6.34864756752406
7.68556562,2.68105501,0.286360487,50,30,13.1542178826514,30,9,16,23.7426795086703,8.78083704121449,54.7896460929636,15.9403898044316,14.856318725853,17.0678566911321,4.38758645683097,3.38206493177433,5.28202253976299
7.72558971,4.24693467,0.713026263,50,30,18.318774011867,40,22,5,5.14163510653414,0.688991993989912,12.3489324881241,14.2524937132704,12.9667580589928,15.6167274938155,5.85499368483509,4.65812017977573,7.12921208706848
7.38679033,3.35059279,0.889817558,50,30,24.6161517522978,35,27,2,2.8242781891335,0.133554764777825,8.16504867509855,17.8003528891019,16.1839804737871,19.1922877679469,5.39291140148854,4.00919993051412,7.05085292279939
7.66900155,4.84426648,0.405486755,50,30,12.8953614169181,33,13,56,54.7422049477923,20.5666357394463,106.909868969425,17.7448964138193,16.5080057472876,19.1507591384563,5.92734556310148,4.76098341425096,7.05688294493725
7.66064895,4.06029556,0.670907368,50,30,21.5171864608621,33,21,3,4.05192951348247,0.38615017642575,9.53732996513252,16.4452023829272,15.2791861710448,17.6039351129474,5.95832284256277,4.89279508198545,7.0397235707178
5.05415667,2.13510432,0.348004825,50,30,11.8891858808764,22,11,19,21.0996522742351,7.10972290738144,43.5149114766799,13.9618404610457,12.2549906396497,14.9710235057554,4.28762892712835,3.68625507499604,4.98500926403692
7.80576066,2.39600642,0.929182029,50,30,21.1837724823224,58,28,5,8.24397146598689,1.16400740049435,18.5287769623654,18.0719709621707,16.796466694325,19.4621966251555,4.70079842934375,3.46836443719194,6.42006768779032
5.7008466,4.97089046,0.323709093,50,30,10.7017304851589,30,10,18,28.8093683514516,10.5466009973595,61.890127269682,15.7690337521873,14.1055136748471,17.4985567450801,7.60960129497293,6.07061473570417,9.46276382465771
6.74615485,2.37172255,0.0750504627,50,30,10.7900700187893,34,3,7,14.8200082596958,2.43682777293092,60.6306396781122,14.8245325578739,13.4334904391442,16.246764145185,4.74844324802745,3.58457348251299,5.8018676612301
5.52741157,2.10067648,0.853332036,50,30,20.9808385127151,29,26,5,3.66195793846058,0.206710447378192,9.4639195846502,15.6716897402887,14.4547607546661,16.888106579824,5.02453065233986,3.82605435685784,6.15593821020383
7.54484425,3.57609797,0.927988263,50,30,26.9887100641534,41,28,3,3.42095262470335,0.162683436249141,8.30519217322456,19.1942682184001,17.9300073857624,20.5827230840252,6.90101342648691,5.51823996628444,8.38215863434785
5.40096859,4.67462961,0.732816908,50,30,15.1111313018053,84,22,16,15.6718405594402,6.02394131552927,30.0970315505882,15.685141029132,13.1740474390436,18.0499983932306,8.67492367090571,6.0195466690454,12.2112699881943
6.85691054,3.36852575,0.572825545,50,30,15.5777216556611,55,18,16,20.9613534342223,7.57860120196848,43.5065139681387,16.6824559568836,14.8865059394875,18.3538655659454,5.76215599359628,4.53242360399661,7.15052881525548
5.54503013,2.63904649,0.578947964,50,30,13.3940614558946,23,18,18,17.7769471815613,7.1709225152614,41.8523686253087,14.0823452042148,13.004882731,15.4176421705008,4.32544305024494,3.42924710730622,5.91284284684855
6.44872303,3.8229923,0.158989778,50,30,11.1241973155275,44,5,21,36.0050974469266,12.6799325680638,106.65006098845,17.4655951315789,15.7031675636573,19.3872953780788,6.30097089978017,4.79519181572977,8.17826121771548
5.61121473,3.97883291,0.911101531,50,30,21.9383425838209,24,28,2,1.98878267310165,0.130800659366732,5.63076157607043,13.6458718428722,12.3577888689764,14.7689059079791,5.72871525437464,4.88156013893654,6.5119303381097
6.20044951,4.70879611,0.885395247,50,30,27.4388982412421,33,27,1,2.2344000784845,0.130617699685191,7.92711220598744,16.3494653910904,14.9366711289935,17.9634324255106,8.21704736586528,6.72368582171566,9.66865223317745
6.84294485,4.02106392,0.180402472,50,30,12.4572277688333,58,6,32,40.1376329672181,12.6742064925842,92.8225589231255,18.4071045823755,16.9918533684803,20.2093109791235,6.04816870949298,4.74340669302738,7.59905464862255
7.19542659,4.83094194,0.68418658,50,30,18.1066937389731,35,21,9,9.78767734158756,2.89130078716807,21.3154271113309,16.3250207863687,14.8223723203433,17.9137304065182,7.19332755922185,5.72901583064721,8.55988708787042
6.82951782,3.8421202,0.431048113,50,30,13.855770515632,24,13,33,40.4049206987442,18.6964835846807,81.3660699379243,17.2576206631585,15.9619981373608,18.4995070852187,4.7736269744556,3.69021062145454,6.14987316047684
6.87582733,4.75942328,0.765489585,50,30,19.3865119442596,27,23,9,8.16765837241172,2.22990082023153,20.3408941409201,16.6546003272582,14.9706470212461,18.1121359376529,6.54727893451205,4.85439703436855,8.40394866779684
6.478473,3.82032349,0.204095383,50,30,11.6059050594555,37,7,36,53.298590427569,13.8954814954298,133.251133006431,17.8468260663402,16.042202084291,19.5748365278645,6.2796152186821,4.1744805871427,7.85610778332428
6.22342009,4.62971109,0.726426263,50,30,14.4923290687896,26,22,16,20.6364457975372,10.1242133826997,39.4355301580678,15.4646660062239,14.2196478221122,16.8484592818126,5.90712599194102,4.61805263324444,7.47010558508326
7.07459912,3.25978073,0.384900546,50,30,13.6355337264325,33,12,19,24.4775354169149,8.20468379569607,52.9977479720458,17.3257811393517,15.9064117727142,19.5023891149338,6.96151879475946,5.51515117784217,8.36457936616234
7.89683899,2.25773186,0.503111863,50,30,16.1589920052386,25,16,19,20.4667103027497,8.33102693132963,40.9064162542671,17.2062167508126,16.2979667901997,18.1879022204228,3.7342766164303,2.96279130476035,4.41039396788614
6.11559507,2.58785105,0.775155504,50,30,17.8901589448427,42,24,7,10.1929116860968,2.31611833274285,21.5285660978727,16.0478146109362,14.5159802513281,17.5244509841457,5.70404747012654,4.42870364642475,6.9435808823499
6.50327586,2.52227462,0.645747139,50,30,17.627758528104,24,20,14,15.2456297875743,6.37156511095431,27.2251946172122,17.5182219952291,16.1665948945625,18.8653263870955,4.83503312725672,3.78363213817374,5.9627661555905
7.94480642,3.87422007,0.199506507,50,30,11.4430386456424,33,6,50,44.1394246034858,8.30613499122057,113.623228024573,15.7658025555289,14.5787931314219,17.0378759326641,4.09850077400214,3.1711900357182,4.95687802868001
7.28607718,3.96459278,0.81528498,50,30,17.8071437696055,29,25,14,14.4604204273184,5.25665447698887,30.6666265434237,16.977089606264,15.5189132199492,18.4885707177054,5.82351702971299,4.93431238342169,6.84476490223182
6.6442748,4.95718555,0.0678862274,50,30,7.64587673125174,55,3,1,77.4663773462806,16.5133487017041,186.636787634323,16.590526030621,14.5469629570701,18.0842422932001,6.64571368979185,5.06102196176441,8.25248242180091
6.12182661,3.85456854,0.394158556,50,30,14.1498970955529,43,12,22,27.4271994347919,9.40398648235176,67.5225940935504,18.0983562049389,16.5155510365168,20.4716367210261,6.86104244952116,5.56165553921739,8.42967522269443
6.15789085,4.42847379,0.703058642,50,30,21.2818361793919,33,22,4,4.59776438980289,0.935914342653274,11.3609977702563,16.5440129848244,15.0931563375145,18.0754190996622,6.56066767295667,5.29620213224876,7.80439835118104
5.74708245,2.06505085,0.476358332,50,30,14.9412530995889,39,15,19,21.5735242769413,8.12452560828453,37.9556324513564,16.7545950568656,15.6153980474246,18.234178871277,5.31447283214932,4.30661420980905,6.82799658205409
5.7283754,3.42130635,0.325387969,50,30,12.1531755776644,29,10,29,30.0656246220873,10.2430836513103,62.1047920825976,15.831933383845,14.5046615334,17.0458986521726,5.27111465212344,4.31536490452729,6.34837197558739
7.7692548,2.48742775,0.806371112,50,30,16.8093250341541,23,25,13,15.1090534964933,4.27620821054913,26.39779442461,16.1756364067265,15.1521340054827,17.1617659336572,3.95485294002336,3.2278907925997,4.808285140637
5.88973571,2.34316731,0.580246038,50,30,16.1200346866133,40,18,17,16.1167513482374,5.23268302334601,29.0488622600892,16.5519746975939,15.4374791194243,17.833675464348,5.14268332288467,3.93038450578143,6.27742602605504
5.82664982,4.98702155,0.535155518,50,30,16.0724501781484,28,17,12,11.4869546238691,3.48823675390315,21.1426645397011,15.924702564867,14.4605993111194,17.4132170339984,6.83503478504206,5.4856998230363,8.13673866261975
7.78754925,4.98172782,0.898773051,50,30,26.2971877017037,34,27,2,2.50338091387034,0.122166424183901,7.70221774720588,16.5512592507317,15.0402452338645,18.2216505663069,7.38683999626884,5.86125796289254,8.85226551104176
7.87955584,3.39244703,0.56699872,50,30,16.9154651103476,72,18,16,18.4564163046624,4.9584298287076,37.9592023032114,17.7997485182807,15.4770792805213,19.8364852468259,5.19327846404924,3.35178719698019,7.52451068494897
5.61865486,3.08180617,0.151249352,50,30,8.95705106257743,22,5,41,57.7146964838934,18.8230207020234,149.885979341838,14.3254064165184,13.2956198562192,15.5580576850299,4.54324675170586,3.69742332921643,5.32709826853171
5.0827569,3.95359748,0.720909936,50,30,17.0302830976051,57,22,13,14.4304535588943,5.12177316281534,30.4806831370271,16.7580230251472,14.8685554497723,19.0003645639132,8.18052759445831,5.9238377842507,10.5393584778193
7.90518391,2.27815872,0.886402816,50,30,18.6153329643359,26,27,4,4.43056305611412,0.654052781225951,10.5180458376042,15.3633640148552,14.6138691672697,16.1393555939285,3.51101174985783,2.77667697311111,4.26651261285609
5.79634569,2.25059336,0.511752018,50,30,15.7390128813237,37,16,20,19.0350173206399,6.70046801924265,40.9457793161501,17.1327810305002,15.574642926371,18.3827086977272,5.66003166342839,4.37950732350801,7.16248606236323
7.3977965,2.31635484,0.851897999,50,30,20.8333548087023,25,26,3,4.54745427326303,0.785515856121712,11.7638436433996,16.6215943097349,15.2850652926437,17.65097407389,4.5004549581688,3.60142010333349,5.4941187120181
5.41457579,2.3886282,0.797496552,50,30,14.5786570124516,31,24,15,15.7499602559543,5.70176174038997,32.0339322009413,14.0615462718712,12.595637446338,15.7667068131403,4.96980410712027,3.98399554345448,6.35372575000012
7.48227309,2.29262187,0.668841755,50,30,16.8779479987384,31,21,22,21.3694791067162,8.14391134526879,44.9064694279543,17.5279194378681,16.4056110134068,18.8883852246967,4.6280183241688,3.83150990765581,5.83158425156281
7.46109678,3.90139205,0.667566112,50,30,16.4398473810491,27,21,7,8.737326144621,2.40348477214013,19.5200610627585,14.6064231196476,13.2101996997853,15.977038877165,5.16834563752913,4.07948636014713,6.70406990146839
6.20433455,2.16813353,0.581632229,50,30,15.2374303199677,28,18,12,16.0388613837573,4.30608633854579,36.6412691737532,15.4391030947275,14.4066412374023,16.4913165099425,4.17653883619009,3.40556721932151,5.05536571005073
7.84065564,3.58351979,0.446018377,50,30,14.7161701847298,24,14,6,8.9843870131709,2.06323827900682,21.7661857471243,14.0783300148469,13.1594751634732,15.1702267845841,3.70676372734916,2.97972006011483,4.31859954399044
7.18466261,3.80146124,0.575674549,50,30,15.1689205172658,36,18,17,17.7469957894948,5.41393135527744,40.4508211419389,16.1827189224352,14.3311530541549,17.714533967537,6.36466186911104,4.84060716726194,7.76199170572882
6.82053381,4.22515794,0.931569941,50,30,29.6896390332301,37,28,1,1.98654533414707,0.124676215755165,6.1795557694546,17.5863162802288,16.3460992216797,18.9276673126138,7.52008359995076,6.44227979518016,9.09382736355578
6.78150985,4.30051886,0.69271515,50,30,21.1739438410761,51,21,7,9.77674400905959,2.37783986356098,21.4669932413386,19.4267545567816,17.4141987800484,21.5696787211525,8.25353282088099,6.15092053046416,9.7575656370932
6.41361877,3.91129736,0.917121092,50,30,22.5276755480185,69,28,3,3.40353991643583,0.294711462051034,11.9954526948293,14.739337525636,13.4752412711776,16.3175684086118,6.85384057935534,4.87001095985156,8.65565059225237
7.28954263,2.36227268,0.830780727,50,30,21.5868270453435,49,25,2,3.22428382819908,0.309418436772323,10.7893335022331,16.5545244291252,15.2414658555505,18.6273771652624,4.33889196003243,2.85277718675364,6.54623490980643
5.50141711,2.32367173,0.714286911,50,30,14.5841433459345,27,22,10,10.0416248435704,2.66021072312236,19.8713287576849,13.2953035735211,12.5733333624455,14.1723485674106,3.81216590157784,3.01624156923957,4.505769735402
6.05399,2.71441482,0.519912836,50,30,17.6374916425445,24,16,8,9.18487357924822,2.53717751098158,21.2191014879774,16.7190081893519,15.359697563795,17.9381460857862,5.48483317251961,4.40405454898657,6.3748151890777
7.24233722,2.79541745,0.206864101,50,30,11.5801701269958,29,7,24,41.4613932198132,8.99065242483459,100.519166942257,15.7024286753892,14.3614746429407,16.9835488624474,4.4294332291466,3.5238959491139,5.23107329098979
5.5963464,2.07121611,0.0935497138,50,30,8.32643293426771,36,3,6,96.4773393530907,14.1719137357619,196.734556496871,14.6239006506784,12.507484308085,16.3603962190796,4.31107629797366,2.83629004753464,5.83622245354059
7.61034895,4.78537625,0.655548054,50,30,20.5062027578205,32,20,6,7.72701918754157,2.47221508218611,15.9823303225134,17.6277197903319,16.2985635573568,19.1064906446035,6.93424353641564,5.7206506327955,8.09017445419089
5.45493574,4.70569427,0.40838079,50,30,11.0099337535955,30,13,25,28.9357192884724,10.9258748921506,60.4315708658069,14.7028502010989,13.0322906799819,16.002692002539,6.61367297602832,5.24934716078678,7.92175522962326
7.12034786,4.95318014,0.285173609,50,30,13.3649908098448,30,9,17,33.1777040026293,9.70019981347274,79.4956852079367,18.4493103805908,16.5686168268555,20.1061122920992,6.88465289004217,5.51993436901981,8.47281303079873
5.70424421,2.71064693,0.32133364,50,30,13.2536083217739,28,10,8,12.1903077065659,2.57670839690043,30.5209695674507,13.9314763902576,12.6999361469837,15.0716997291756,4.14058990131855,3.32018730336768,5.02523387612728
7.64685494,3.40790522,0.479304673,50,30,13.7794731802143,42,15,45,64.7472913711015,27.0679514351596,185.574020480104,19.6292256809776,17.7895488770397,21.5689585650753,6.80511157500819,5.06891756150613,8.77524984675878
7.77201931,4.02715312,0.206493688,50,30,14.2572676212917,32,7,13,18.4134685445815,4.3862408118451,50.0960804077801,18.0835943814901,16.0771923590851,19.6955771504,6.14432674064461,4.54094216286432,7.52587216342221
7.45200101,3.03363998,0.465647139,50,30,17.0226672524937,28,14,5,9.05195384423179,2.22743740615415,20.6945774365539,16.306189247661,14.7193020418551,17.7057239479704,4.64098514225621,3.76361018323207,5.63471291068469
6.80328161,3.47871475,0.691460879,50,30,19.9942935544712,60,21,6,8.84358297220436,2.31880744439895,19.8296687110141,17.9449700140511,16.3870363400098,19.5024471364702,6.70876387419182,4.88940343719136,8.98776027739176
7.90052621,4.21933417,0.795614267,50,30,20.4588906108826,29,24,6,5.68457892078981,0.586718014001914,12.8997401624968,16.3002296212626,14.8422819518889,17.7920431996564,5.44387699127906,3.95754219269069,6.49030468393792
6.7030204,3.50960261,0.138627172,50,30,11.2683724087991,41,5,46,50.2078506826117,13.3094707659784,159.894076002507,18.6406748994685,16.7615946895607,20.3130243016911,6.50564439700061,4.74383178881351,8.44800661460624
7.46474616,2.03546291,0.467100802,50,30,14.6193784838885,32,15,22,30.3341799714781,10.0307952114549,69.9110150533499,16.7458840813964,15.4894018709618,18.1017957496633,4.25303683512076,3.14938476641218,5.65654110263032
7.35982844,2.91622125,0.804956423,50,30,23.3475348748206,33,25,4,4.03667677190866,0.337506298273452,10.0621796376709,17.8527660927034,16.282710041089,19.0303347038654,5.54013740004372,4.62442891046656,6.46771872486735
7.03065311,2.25212298,0.852412142,50,30,19.3109261861576,32,26,12,11.3298507622211,2.38306807116055,19.4153597377413,17.6225929523825,16.1930399937125,18.6980181841931,4.5583659337618,3.49859069906969,5.52452928946675
5.50601312,3.71305274,0.136713974,50,30,11.0291177136096,37,5,8,14.8178405064765,2.55148117305676,36.5241603078673,14.9532891280856,13.5058318076478,16.3686842832256,5.95946294910307,4.32647741513982,7.56457716850622
6.82159972,3.34636585,0.586440285,50,30,15.8501240912757,32,18,18,19.2299168831513,8.27479341974623,41.7321755757528,16.6305441760268,15.2561678595352,17.7105105006667,5.17466160129074,3.82300848557469,6.24352192926012
7.21032823,2.23761368,0.48579134,50,30,15.7126836332275,32,15,15,13.3282686314024,4.06128737186135,33.4114015010624,15.9246828880751,14.466178279474,17.2119644140414,4.07904717957641,2.85344370142792,5.00036501332989
5.05746478,4.67641443,0.277951769,50,30,9.93732096571438,23,9,11,14.0427507032916,4.30448634760931,39.6424535308763,13.2302460492561,11.5209513295063,15.0575713636125,7.80427135717967,5.70515050900193,10.4106278205626
6.99843767,3.29208898,0.71519714,50,30,19.5698064106204,29,22,8,7.16466626814252,1.88859839756758,13.791311335642,17.1172901132014,16.1197252846844,18.034864467462,4.54876585903686,3.87260730847739,5.11930506718555
7.63059308,4.00442663,0.642988227,50,30,19.9866319202251,56,20,12,12.3884315216047,3.78134926106005,24.8185126846501,19.2184040675574,17.8096182109326,21.241627079102,6.61766762661086,4.90872746922439,9.39124615149883
7.1244376,4.08565198,0.738545075,50,30,23.4321193351134,34,23,2,2.00911711125511,0.17130740306168,6.55075721389141,16.2731592558222,15.2106759513013,17.4254996736261,5.2291620539454,4.46231964071692,5.86008742248932
6.40253273,4.347527,0.240904794,50,30,10.668865529287,27,8,26,33.0148220166172,8.04613023505131,79.4874359261995,14.7740906128366,13.5371341339469,16.0661782710374,5.15801554334778,4.17175554387137,6.06046978967128
7.81194285,3.27098349,0.838924549,50,30,25.629332281575,33,26,2,2.02827460607137,0.199834897930416,6.5535984769458,17.5520587737118,16.5616006359723,18.9923830720309,5.67623057527576,4.71511791547617,6.80703496705523
7.74431775,3.0912081,0.218017679,50,30,13.1486665398552,41,7,26,25.316554789635,5.57437470834133,85.0393959887061,17.9030590917526,16.1795923775929,19.8527908673112,6.05992951790079,4.51209544418727,7.64979531829519
7.29861696,2.48272757,0.379028224,50,30,15.9905875228388,43,12,22,33.7309211734684,13.4548742048118,95.0850127710652,20.6177177802532,18.6383502287738,22.6349482033578,7.01384203403649,5.31579102163909,9.02509919190504
7.06595383,3.33990835,0.470624464,50,30,13.9353268643791,35,15,27,30.0118793013506,14.4243904046361,56.743056284338,17.7699191289932,16.3955143510157,19.0359264565924,6.88444774355629,5.49378548549986,8.39956717562279
5.23062359,2.94419455,0.0926062232,50,30,7.88542135058818,23,3,45,54.161341119706,8.53503657279965,172.997526364044,13.6231934832988,12.2233851248547,14.7386579362188,4.49506652060298,3.67118188338877,5.46764992334563
6.920732,4.26148216,0.322092383,50,30,12.67297392779,36,10,48,73.147827100762,27.1319714320385,164.216933588826,18.9547193461433,17.6875495156131,20.0708243182688,6.13850919697218,5.00271845306445,7.16864146524346
5.69608021,2.73189329,0.114926643,50,30,8.48927261715153,30,4,54,51.2065750265882,13.9537311556127,132.70486521925,14.1016432805433,13.1938701508462,15.6117483987073,4.89294498090153,4.07213895971474,5.83900314662729
7.30894983,2.08649195,0.599898173,50,30,13.95922892267,34,18,42,43.7450434739888,20.7209147795808,86.766834484197,16.4195499871619,14.9439915725797,18.0076668681212,3.96383063313179,3.03190959917483,5.32247074074171
7.39466408,4.56530906,0.290022761,50,30,11.7881858697308,35,9,8,55.1292459531091,17.6104364400475,171.512825397963,17.1821263400857,15.7421693125823,18.6031064985805,5.4009964597064,4.11649300949979,6.94641547075099
7.69422908,3.19494521,0.74731185,50,30,16.5453461581101,22,23,17,17.1931217185133,6.96862215481804,39.2972613402283,16.3661672109079,15.2046237220225,17.8279915013257,4.39378225767053,3.45560052391933,5.47620304557808
5.7820753,3.20347941,0.767518347,50,30,18.7040838149875,26,24,9,8.80672884994004,2.68950048146039,18.3364541394418,16.2181935705323,14.6374059281866,18.0069921252675,6.99560944661101,5.33640667285834,8.73786833596787
5.06314499,3.0066685,0.551003934,50,30,14.5289953847469,32,17,9,11.1941872579549,2.82617205050769,24.6876199407678,14.157448382971,12.432593522835,15.4814154491345,5.05030528172359,3.9938594820379,6.0202408680107
5.0197841,3.43120658,0.213583687,50,30,11.0091094970513,42,7,14,18.5881512501133,4.18277455535724,37.8237365320284,14.8026938353706,12.7647372514685,16.6892799935573,6.37103617820998,5.00044373123549,8.06691925429501
7.11612624,4.71920492,0.607806237,50,30,16.5369603416928,33,19,9,10.2906272604859,3.38805938569443,20.5356168360475,15.2345441787424,13.2908083132904,16.9913318701665,6.42751040632113,4.26491380208293,8.06055235529763
7.52537054,3.19710073,0.575589117,50,30,17.0649393542832,38,18,13,13.1388704602928,4.17536319088833,28.8822937322101,17.223727414427,15.8939070091861,18.3880795549393,5.5227129165527,4.54686027137347,6.78775767133068
