mean_incubation,std_incubation,percent,prior_size,true_size,date_until,max_time_span,num_infer_incubation,mode_add_size,add_size_50,add_size_2_5,add_size_97_5,mean_incubation_50,mean_incubation_2_5,mean_incubation_97_5,std_incubation_50,std_incubation_2_5,std_incubation_97_5
7.01667913,4.83853507,0.363122336,100,100,6.58362779124809,38,37,30,28.9970426413574,16.5339620357446,45.5945385065216,7.16586251842974,6.49640356663039,7.86162664080021,4.81562274562013,3.93933618872403,5.71537151750603
