mean_incubation,std_incubation,percent,prior_size,true_size,date_until,max_time_span,num_infer_incubation,mode_add_size,add_size_50,add_size_2_5,add_size_97_5,mean_incubation_50,mean_incubation_2_5,mean_incubation_97_5,std_incubation_50,std_incubation_2_5,std_incubation_97_5
5.22154328,4.76404799,0.348955486,50,200,12.8062937970453,42,70,144,151.503566013507,91.5515518549289,194.610520435161,17.2846049359662,15.5244100441302,18.75100589568,8.03808172322621,6.41763499261975,9.44237680031197
