 3.66188005e+01, 1.31509940e+01, 1.52465521e+01, 8.00988219e+00, 5.25560036e+00, 5.94631918e+00, 5.71657145e+00
 4.17105955e+01, 1.72800919e+01, 1.76705099e+01, 8.00988219e+00, 5.25560036e+00, 5.97789620e+00, 5.71657145e+00
 3.90018434e+01, 9.57639069e+00, 1.13359881e+01, 8.00988219e+00, 5.38212019e+00, 5.99078014e+00, 5.26415096e+00
 3.98531560e+01, 6.10790609e+00, 1.13359881e+01, 8.00988219e+00, 4.95996071e+00, 5.99078014e+00, 5.04944394e+00
 4.45440952e+01, 1.55142227e+01, 8.16132928e+00, 8.00988219e+00, 5.18185320e+00, 5.99078014e+00, 5.52166611e+00
 4.15360948e+01, 9.66142800e+00, 1.41102294e+01, 7.95502702e+00, 5.18185320e+00, 5.97767787e+00, 5.01611173e+00
 4.43814604e+01, 9.66142800e+00, 1.41102294e+01, 7.95502702e+00, 5.18185320e+00, 5.50829695e+00, 4.93558975e+00
 4.21115903e+01, 9.66142800e+00, 1.41102294e+01, 7.95502702e+00, 4.94293899e+00, 5.50829695e+00, 4.93558975e+00
 4.57299439e+01, 1.08674951e+01, 1.41473198e+01, 7.95502702e+00, 4.96835648e+00, 5.50829695e+00, 4.61152700e+00
 4.28333595e+01, 1.23786928e+01, 1.41473198e+01, 7.49865689e+00, 4.93826595e+00, 5.58036722e+00, 4.86484282e+00
 4.02643387e+01, 6.12500035e+00, 1.41473198e+01, 7.33932839e+00, 4.89252481e+00, 5.89032696e+00, 4.86484282e+00
 3.74713840e+01, 6.12500035e+00, 1.20930279e+01, 7.53399397e+00, 4.54283247e+00, 6.21070712e+00, 5.28167693e+00
 4.19239785e+01, 1.47767370e+01, 6.59578862e+00, 7.53399397e+00, 4.54283247e+00, 6.13129073e+00, 5.28167693e+00
 3.84849760e+01, 1.15843605e+01, 1.29727942e+01, 7.53399397e+00, 4.54283247e+00, 5.81417900e+00, 5.28167693e+00
 3.31765990e+01, 1.15843605e+01, 1.29727942e+01, 7.53399397e+00, 4.52622215e+00, 5.81417900e+00, 4.82807575e+00
 2.75069322e+01, 1.06941798e+01, 1.10652286e+01, 7.53399397e+00, 4.15096782e+00, 5.63173116e+00, 4.77668580e+00
 3.29243838e+01, 1.06941798e+01, 1.17154930e+01, 7.53399397e+00, 4.39511522e+00, 6.04005314e+00, 4.60677083e+00
 3.71261723e+01, 7.89003303e+00, 1.17154930e+01, 7.53399397e+00, 4.39511522e+00, 5.58990144e+00, 4.60677083e+00
 4.25806778e+01, 6.20615296e+00, 1.17154930e+01, 7.53399397e+00, 4.39511522e+00, 5.75601642e+00, 4.60677083e+00
 3.83829105e+01, 6.30631398e+00, 7.84759356e+00, 7.53399397e+00, 4.33277211e+00, 5.75601642e+00, 4.60677083e+00
 3.44742150e+01, 6.27792335e+00, 2.93256453e+00, 7.53399397e+00, 4.00278834e+00, 5.84479187e+00, 4.62071455e+00
 4.02260076e+01, 6.27792335e+00, 2.96522941e+00, 7.53399397e+00, 4.10759573e+00, 5.60538241e+00, 4.62071455e+00
 4.27476763e+01, 6.27792335e+00, 2.96522941e+00, 7.56469730e+00, 4.58360003e+00, 5.60538241e+00, 4.88510191e+00
 4.83753426e+01, 1.12439902e+01, 6.88662743e+00, 7.56469730e+00, 4.37283690e+00, 6.01536970e+00, 4.88510191e+00
 4.42472986e+01, 1.45716684e+01, 6.88662743e+00, 7.56469730e+00, 4.92664403e+00, 6.01536970e+00, 4.88510191e+00
 4.11951796e+01, 8.11066709e+00, 6.88662743e+00, 7.56469730e+00, 4.92664403e+00, 6.01536970e+00, 4.88510191e+00
 4.23230345e+01, 1.58767034e+01, 6.88662743e+00, 7.79556733e+00, 4.92664403e+00, 5.78891033e+00, 5.03448898e+00
 3.93399157e+01, 1.58767034e+01, 6.88662743e+00, 7.36286153e+00, 4.66260501e+00, 5.84038140e+00, 5.05099292e+00
 4.21498932e+01, 1.03719383e+01, 6.88662743e+00, 7.36286153e+00, 4.90195054e+00, 5.77715938e+00, 5.09537552e+00
 3.97237736e+01, 1.03719383e+01, 7.28558885e+00, 7.72076506e+00, 4.72721474e+00, 5.77715938e+00, 5.09537552e+00
 4.39775681e+01, 1.09048915e+01, 1.08926203e+01, 7.72076506e+00, 4.73584596e+00, 5.77715938e+00, 5.09537552e+00
 4.97203398e+01, 1.13075239e+01, 1.78625268e+01, 8.03230484e+00, 4.73584596e+00, 5.77715938e+00, 4.81333078e+00
 5.36924700e+01, 1.13075239e+01, 1.72340972e+01, 8.03230484e+00, 4.73584596e+00, 5.77715938e+00, 5.10099790e+00
 5.11435861e+01, 1.20552822e+01, 1.70926542e+01, 8.03230484e+00, 4.49758259e+00, 5.79220520e+00, 5.10099790e+00
 5.02478622e+01, 1.41002508e+01, 1.70926542e+01, 8.03230484e+00, 4.90184103e+00, 5.79220520e+00, 5.10099790e+00
 4.69559282e+01, 1.41002508e+01, 1.38569175e+01, 8.03230484e+00, 4.79018789e+00, 5.92770852e+00, 5.23402363e+00
 4.96426745e+01, 1.41417857e+01, 1.43711298e+01, 8.24213000e+00, 5.03849219e+00, 6.22916260e+00, 5.23402363e+00
 4.82348095e+01, 1.75709988e+01, 1.16790947e+01, 7.67948922e+00, 5.03849219e+00, 6.22916260e+00, 5.48105378e+00
 4.80117036e+01, 1.89406595e+01, 1.16790947e+01, 7.67948922e+00, 4.68055031e+00, 6.16812629e+00, 5.58113329e+00
 4.59950243e+01, 1.69229381e+01, 1.16790947e+01, 7.67948922e+00, 4.68055031e+00, 6.16812629e+00, 6.34879245e+00
 4.04868691e+01, 1.69229381e+01, 1.29416131e+01, 7.67948922e+00, 4.68055031e+00, 6.16812629e+00, 6.71429841e+00
 3.67330212e+01, 1.66558160e+01, 4.94790239e+00, 7.67948922e+00, 4.40683199e+00, 6.18033600e+00, 6.06900372e+00
 4.17431531e+01, 2.08356078e+01, 8.98499102e+00, 7.00748285e+00, 4.40683199e+00, 6.18033600e+00, 6.61902190e+00
 4.33225052e+01, 1.64937652e+01, 8.98499102e+00, 7.63748612e+00, 4.36605966e+00, 6.18033600e+00, 6.61902190e+00
 4.11103957e+01, 1.64937652e+01, 8.98499102e+00, 7.63748612e+00, 4.00333601e+00, 6.18033600e+00, 6.61902190e+00
 3.61602285e+01, 1.64937652e+01, 6.28927052e+00, 7.51357478e+00, 4.00333601e+00, 5.78685777e+00, 6.58404331e+00
 4.11183793e+01, 1.36375412e+01, 7.11272917e+00, 7.51357478e+00, 4.12601316e+00, 5.78685777e+00, 5.78517356e+00
 3.87029687e+01, 9.60975143e+00, 6.90788504e+00, 7.04182077e+00, 4.12601316e+00, 5.74427595e+00, 5.71319221e+00
 4.17172711e+01, 8.58211738e+00, 6.90788504e+00, 7.34824902e+00, 4.12601316e+00, 5.74427595e+00, 5.24189257e+00
 3.89651223e+01, 8.58211738e+00, 6.90788504e+00, 7.34824902e+00, 4.27846146e+00, 5.74427595e+00, 5.00667061e+00
 4.18788318e+01, 6.90681856e+00, 1.33461186e+01, 7.34824902e+00, 4.72514374e+00, 5.74427595e+00, 5.00667061e+00
 3.90145147e+01, 6.90681856e+00, 7.19172498e+00, 8.13363066e+00, 5.00546894e+00, 5.74427595e+00, 5.16439419e+00
 3.36211898e+01, 9.68521405e+00, 7.19172498e+00, 8.13363066e+00, 4.90163392e+00, 6.17769445e+00, 5.57118871e+00
 3.59673940e+01, 9.68521405e+00, 9.97065580e+00, 7.67204305e+00, 4.94452587e+00, 6.40332185e+00, 5.57118871e+00
 3.87638781e+01, 5.90834915e+00, 9.97065580e+00, 7.67204305e+00, 4.94452587e+00, 6.40332185e+00, 5.57118871e+00
 4.05976684e+01, 5.90834915e+00, 1.81072009e+01, 7.67204305e+00, 4.94452587e+00, 6.71967599e+00, 5.57118871e+00
 4.56248579e+01, 5.90834915e+00, 1.81072009e+01, 7.67204305e+00, 4.75869114e+00, 6.71967599e+00, 6.38513189e+00
 4.36776324e+01, 1.35632068e+01, 1.81072009e+01, 7.67204305e+00, 4.72417389e+00, 6.71967599e+00, 6.31606734e+00
 4.31096899e+01, 1.35632068e+01, 1.22016238e+01, 7.67204305e+00, 4.72417389e+00, 6.78825724e+00, 6.43547598e+00
 4.21279204e+01, 1.12440856e+01, 7.91796161e+00, 7.81905489e+00, 4.72417389e+00, 6.78825724e+00, 6.43547598e+00
 3.86751653e+01, 1.11051726e+01, 8.59080995e+00, 8.19074462e+00, 5.13132927e+00, 6.72745685e+00, 6.54191072e+00
 3.41526478e+01, 1.11051726e+01, 1.32174354e+01, 7.88181735e+00, 5.13132927e+00, 6.39322643e+00, 6.27304497e+00
 2.85896115e+01, 1.24743801e+01, 1.32174354e+01, 7.57625919e+00, 4.72592523e+00, 6.67464456e+00, 6.40289145e+00
 3.19398711e+01, 1.24743801e+01, 1.32174354e+01, 7.57625919e+00, 4.72592523e+00, 6.67464456e+00, 6.40289145e+00
 3.22349503e+01, 1.24743801e+01, 1.32174354e+01, 7.57625919e+00, 4.72592523e+00, 6.67464456e+00, 6.40289145e+00
 2.67571278e+01, 1.28362535e+01, 1.06052952e+01, 7.57625919e+00, 4.72592523e+00, 6.32585481e+00, 5.82791423e+00
 2.91719383e+01, 9.12375888e+00, 1.06052952e+01, 7.84840582e+00, 4.72592523e+00, 6.12477988e+00, 5.73815513e+00
 2.44826050e+01, 9.12375888e+00, 1.06052952e+01, 7.48170161e+00, 4.47924391e+00, 6.12477988e+00, 5.70356810e+00
 2.24848449e+01, 9.12375888e+00, 9.38000291e+00, 7.48170161e+00, 4.47924391e+00, 5.92833191e+00, 5.80426482e+00
 2.26390562e+01, 1.27453809e+01, 9.38000291e+00, 7.48170161e+00, 4.47924391e+00, 6.15587392e+00, 5.53522865e+00
 2.34953614e+01, 1.32606322e+01, 1.00448694e+01, 7.85779349e+00, 4.47924391e+00, 6.05262635e+00, 5.38646940e+00
 2.89722860e+01, 1.32606322e+01, 8.71989575e+00, 7.85779349e+00, 4.51047866e+00, 6.05262635e+00, 6.11803723e+00
 3.01342306e+01, 1.78563387e+01, 8.71989575e+00, 7.85779349e+00, 5.00367661e+00, 6.05262635e+00, 6.11803723e+00
 2.66802872e+01, 1.67182318e+01, 8.71989575e+00, 7.37515355e+00, 5.00367661e+00, 6.01889576e+00, 5.39529746e+00
 2.10552705e+01, 8.41665601e+00, 1.58926772e+01, 7.52179510e+00, 5.03971199e+00, 6.01889576e+00, 5.39529746e+00
 2.50198807e+01, 1.38311651e+01, 1.58926772e+01, 7.38980106e+00, 5.03971199e+00, 6.01889576e+00, 5.94662253e+00
 2.04916092e+01, 6.28760287e+00, 1.12600696e+01, 7.38980106e+00, 5.05328279e+00, 6.40967538e+00, 6.67437999e+00
 2.00350612e+01, 6.28760287e+00, 1.12600696e+01, 7.38980106e+00, 5.05328279e+00, 6.56102305e+00, 6.67437999e+00
 2.00350612e+01, 6.28760287e+00, 5.59940552e+00, 8.13345942e+00, 4.95241729e+00, 6.73368561e+00, 6.93187236e+00
 2.07578422e+01, 1.55022723e+01, 4.80297787e+00, 7.97917829e+00, 4.98140471e+00, 6.87124703e+00, 7.27960450e+00
 1.84933449e+01, 1.55022723e+01, 4.63190967e+00, 7.97917829e+00, 5.24820863e+00, 6.87124703e+00, 8.05178620e+00
 1.72274829e+01, 1.55022723e+01, 4.63190967e+00, 7.97917829e+00, 5.24820863e+00, 6.86165777e+00, 8.22308110e+00
 1.73879535e+01, 1.55022723e+01, 4.63190967e+00, 7.97917829e+00, 5.14794730e+00, 7.27222193e+00, 7.66323277e+00
 1.20232910e+01, 1.27793138e+01, 5.36328650e+00, 7.97917829e+00, 5.14794730e+00, 7.17903920e+00, 7.66323277e+00
 1.15619465e+01, 1.69294745e+01, 4.64833246e+00, 7.97917829e+00, 5.14794730e+00, 7.10207321e+00, 7.42271535e+00
 1.15619465e+01, 1.69294745e+01, 1.32376817e+01, 7.97917829e+00, 5.14794730e+00, 6.66013704e+00, 7.25193136e+00
 1.15619465e+01, 1.92455740e+01, 9.02228143e+00, 7.97917829e+00, 5.14794730e+00, 6.66013704e+00, 6.52493257e+00
 1.15619465e+01, 1.00870766e+01, 9.02228143e+00, 7.97917829e+00, 5.14794730e+00, 6.22742282e+00, 6.62647720e+00
 7.72312769e+00, 2.66844479e+00, 9.02228143e+00, 7.97917829e+00, 5.14794730e+00, 6.50638532e+00, 6.28301685e+00
 7.72312769e+00, 2.76637502e-01, 9.02228143e+00, 7.97917829e+00, 5.14794730e+00, 6.50638532e+00, 6.15657578e+00
 7.72312769e+00, 7.62040828e+00, 9.02228143e+00, 7.97917829e+00, 4.78619837e+00, 6.18682413e+00, 5.78851548e+00
 2.15590744e+00, 7.62040828e+00, 9.02228143e+00, 7.97917829e+00, 4.76636920e+00, 6.17260956e+00, 5.73724990e+00
 1.26945547e+00, 7.62040828e+00, 1.06248162e+01, 7.97917829e+00, 4.42750199e+00, 5.77779491e+00, 5.64152933e+00
 1.26945547e+00, 1.26022586e+01, 1.68088238e+01, 7.14296726e+00, 4.16623868e+00, 5.99876606e+00, 5.72495509e+00
 1.06611063e+00, 1.89653868e+01, 1.77054491e+01, 7.35368895e+00, 4.71753405e+00, 5.99876606e+00, 6.09109945e+00
 1.06611063e+00, 1.89653868e+01, 1.77054491e+01, 7.35368895e+00, 4.71753405e+00, 6.45959144e+00, 6.38184474e+00
 5.24727840e-01, 1.89653868e+01, 1.77054491e+01, 7.35368895e+00, 4.71753405e+00, 6.45959144e+00, 6.38184474e+00
 5.24727840e-01, 1.85090872e+01, 8.55503411e+00, 7.48300401e+00, 4.41223826e+00, 6.45959144e+00, 6.38184474e+00
 5.24727840e-01, 1.85090872e+01, 1.13156974e+01, 7.48300401e+00, 4.41223826e+00, 6.45959144e+00, 6.38184474e+00
 5.24727840e-01, 1.85090872e+01, 1.13156974e+01, 7.48300401e+00, 4.41223826e+00, 6.61510421e+00, 6.74971715e+00
 5.24727840e-01, 1.85090872e+01, 1.13156974e+01, 7.48300401e+00, 4.41223826e+00, 6.92907991e+00, 6.96823619e+00
 5.24727840e-01, 1.35195585e+01, 1.13156974e+01, 7.48300401e+00, 4.92955512e+00, 6.92971361e+00, 7.05315371e+00
 5.24727840e-01, 1.35195585e+01, 1.13156974e+01, 7.48300401e+00, 4.55991588e+00, 7.08687792e+00, 7.05315371e+00
 5.24727840e-01, 1.80763434e+01, 4.84253170e+00, 7.48300401e+00, 4.49853673e+00, 6.61842394e+00, 7.37220674e+00
 5.24727840e-01, 1.41274167e+01, 1.10724091e+01, 7.48300401e+00, 4.35838371e+00, 6.83420156e+00, 6.93031278e+00
 5.24727840e-01, 1.41274167e+01, 1.10724091e+01, 7.48300401e+00, 4.14660761e+00, 6.83420156e+00, 7.13687897e+00
 5.24727840e-01, 1.41274167e+01, 1.34784856e+01, 6.87935200e+00, 4.14660761e+00, 6.83420156e+00, 7.46556647e+00
 1.53991372e+00, 1.41274167e+01, 1.34784856e+01, 6.87935200e+00, 3.60686217e+00, 6.83420156e+00, 7.46556647e+00
 1.53991372e+00, 1.41274167e+01, 1.09490854e+01, 6.87935200e+00, 3.73561955e+00, 6.83420156e+00, 7.14274100e+00
 1.53991372e+00, 1.41274167e+01, 3.70149152e+00, 6.87935200e+00, 3.73561955e+00, 6.64704347e+00, 6.98195685e+00
 2.35075280e-02, 1.08627576e+01, 3.18675171e+00, 6.87935200e+00, 3.73561955e+00, 6.32976301e+00, 6.17727688e+00
 2.35075280e-02, 1.08627576e+01, 6.18562299e+00, 6.87935200e+00, 3.99002767e+00, 6.32976301e+00, 6.65762905e+00
 2.35075280e-02, 1.36318504e+01, 1.24453103e+01, 7.33928192e+00, 3.99002767e+00, 6.32976301e+00, 5.84719679e+00
 2.35075280e-02, 1.36318504e+01, 1.24453103e+01, 6.97712467e+00, 3.71522982e+00, 6.51683049e+00, 5.79618637e+00
 2.35075280e-02, 1.31936129e+01, 1.44763558e+01, 7.09740298e+00, 3.65489527e+00, 6.17540672e+00, 5.79618637e+00
 2.35075280e-02, 7.50916704e+00, 1.66481141e+01, 7.09740298e+00, 3.73651878e+00, 6.17540672e+00, 5.89832926e+00
 2.35075280e-02, 1.12764287e+01, 1.64067715e+01, 7.09740298e+00, 4.02916216e+00, 6.54369015e+00, 5.36964090e+00
 2.35075280e-02, 8.08123930e+00, 1.64067715e+01, 6.80860997e+00, 4.02916216e+00, 6.38460985e+00, 5.27737299e+00
 2.35075280e-02, 8.08123930e+00, 1.64067715e+01, 6.80860997e+00, 4.02916216e+00, 5.90563853e+00, 6.04535502e+00
 2.35075280e-02, 6.59012648e+00, 1.64067715e+01, 7.24033901e+00, 3.77758882e+00, 6.38356807e+00, 6.04535502e+00
 2.35075280e-02, 6.59012648e+00, 8.51613533e+00, 7.24033901e+00, 3.77758882e+00, 6.60928812e+00, 6.04535502e+00
 2.35075280e-02, 1.53776268e+01, 8.51613533e+00, 7.24033901e+00, 3.95373067e+00, 6.60928812e+00, 6.04535502e+00
 2.35075280e-02, 1.60720386e+01, 8.51613533e+00, 7.24033901e+00, 3.95373067e+00, 6.67642102e+00, 6.04535502e+00
 2.35075280e-02, 1.84390491e+01, 8.51613533e+00, 7.24033901e+00, 3.95373067e+00, 6.67642102e+00, 5.70234792e+00
 2.35075280e-02, 9.29744370e+00, 8.51613533e+00, 7.24033901e+00, 4.28445686e+00, 6.63935672e+00, 6.44197211e+00
 2.35075280e-02, 9.29744370e+00, 8.51613533e+00, 7.96776515e+00, 4.15827856e+00, 6.63935672e+00, 7.11941954e+00
 2.35075280e-02, 9.29744370e+00, 9.38743522e+00, 7.96776515e+00, 4.33212223e+00, 6.86940426e+00, 6.47680535e+00
 2.35075280e-02, 9.29744370e+00, 8.07610578e+00, 7.96776515e+00, 4.74064006e+00, 6.76716810e+00, 6.21646703e+00
 2.35075280e-02, 1.67572141e+01, 1.53416877e+01, 7.96776515e+00, 4.89763129e+00, 6.44680335e+00, 6.47849440e+00
 7.54043786e-01, 1.87287295e+01, 1.65612554e+01, 7.81948313e+00, 4.96135412e+00, 6.43792932e+00, 6.27084013e+00
 7.54043786e-01, 1.87287295e+01, 1.50221492e+01, 7.81948313e+00, 4.96135412e+00, 6.75546352e+00, 6.38183913e+00
 1.81289534e+00, 1.87287295e+01, 1.42604552e+01, 7.82240942e+00, 4.62067087e+00, 6.34958070e+00, 6.38183913e+00
 1.81289534e+00, 1.87287295e+01, 1.57242061e+01, 7.82240942e+00, 4.56051973e+00, 6.34958070e+00, 6.38183913e+00
 1.81289534e+00, 1.27902277e+01, 9.88077523e+00, 7.54920630e+00, 4.41368383e+00, 6.25772661e+00, 6.24846972e+00
 1.81289534e+00, 1.27902277e+01, 1.32767464e+01, 7.54920630e+00, 4.41368383e+00, 6.25772661e+00, 6.24846972e+00
 1.81289534e+00, 1.72858582e+01, 6.95614211e+00, 7.59281965e+00, 4.41368383e+00, 6.23512395e+00, 6.24846972e+00
 1.81289534e+00, 1.58276327e+01, 6.95614211e+00, 7.59281965e+00, 4.98719136e+00, 6.54550145e+00, 6.41630825e+00
 1.96654161e+00, 1.57775909e+01, 1.15216703e+01, 7.96668699e+00, 5.25229031e+00, 6.44786313e+00, 6.41630825e+00
 1.34216558e+00, 1.57775909e+01, 6.11408574e+00, 8.25253705e+00, 4.91974418e+00, 6.66391204e+00, 6.41630825e+00
 8.44276836e-02, 1.84894882e+01, 6.11408574e+00, 8.06657068e+00, 4.72624114e+00, 6.66391204e+00, 6.11707879e+00
 8.44276836e-02, 2.08554885e+01, 1.23219645e+01, 8.08870202e+00, 4.96420206e+00, 7.09082519e+00, 6.11707879e+00
 5.61450203e-01, 2.08554885e+01, 1.23219645e+01, 8.08870202e+00, 4.85700602e+00, 7.27290655e+00, 6.11707879e+00
 5.61450203e-01, 2.08554885e+01, 1.18652253e+01, 8.08870202e+00, 4.85700602e+00, 7.01883900e+00, 6.11707879e+00
 5.61450203e-01, 2.13391917e+01, 4.83270103e+00, 7.99058612e+00, 4.71077211e+00, 7.01883900e+00, 6.11707879e+00
 5.61450203e-01, 2.78016745e+01, 6.05062045e+00, 7.99058612e+00, 4.71077211e+00, 6.90688893e+00, 6.24092642e+00
 5.61450203e-01, 2.05506726e+01, 6.05062045e+00, 7.72158011e+00, 4.55928867e+00, 6.82756166e+00, 5.99252455e+00
 5.61450203e-01, 2.05506726e+01, 1.09098012e+01, 7.72158011e+00, 4.55928867e+00, 6.60830635e+00, 5.99252455e+00
 5.61450203e-01, 2.28639978e+01, 1.09098012e+01, 7.72158011e+00, 4.55928867e+00, 6.41921990e+00, 6.15790831e+00
 9.74881775e-01, 2.28639978e+01, 1.09098012e+01, 7.72158011e+00, 4.37848678e+00, 6.85188238e+00, 6.98859883e+00
 9.74881775e-01, 1.51914804e+01, 1.68672571e+01, 7.72158011e+00, 4.51148115e+00, 6.85188238e+00, 7.07307829e+00
 5.65656339e-01, 1.58546436e+01, 1.31093392e+01, 7.64971512e+00, 4.31308057e+00, 6.94607553e+00, 7.28181559e+00
 5.65656339e-01, 1.58546436e+01, 1.29879558e+01, 7.64971512e+00, 4.19282619e+00, 6.76248143e+00, 7.28181559e+00
 1.01563632e+00, 1.85536452e+01, 1.29879558e+01, 7.64971512e+00, 3.76356820e+00, 6.91443964e+00, 6.94212350e+00
 1.01563632e+00, 1.59381681e+01, 1.06910444e+01, 7.38620706e+00, 3.74185147e+00, 7.10137594e+00, 7.72852228e+00
 5.12769108e+00, 1.86902600e+01, 1.09870019e+01, 7.38620706e+00, 3.94386203e+00, 6.83395714e+00, 7.58504822e+00
 2.17605891e+00, 9.40972182e+00, 1.09870019e+01, 7.38620706e+00, 3.94386203e+00, 7.11845397e+00, 6.78777524e+00
 2.40539047e+00, 9.40972182e+00, 1.09870019e+01, 7.38620706e+00, 4.41071994e+00, 6.90422907e+00, 6.78777524e+00
 2.40539047e+00, 1.15475702e+01, 1.09870019e+01, 7.38620706e+00, 4.33272329e+00, 6.90422907e+00, 6.92837776e+00
 4.74336224e-01, 1.09520709e+01, 1.21386638e+01, 7.38620706e+00, 4.33272329e+00, 6.66354325e+00, 6.69244716e+00
 1.03671974e+00, 1.09520709e+01, 1.21386638e+01, 7.51929894e+00, 4.06710377e+00, 6.76728961e+00, 6.69244716e+00
 1.03671974e+00, 1.27399519e+01, 1.21386638e+01, 6.99174219e+00, 3.82990960e+00, 6.46907077e+00, 6.78216244e+00
 1.03671974e+00, 1.27399519e+01, 1.21386638e+01, 6.99174219e+00, 3.82990960e+00, 6.87071830e+00, 6.78216244e+00
