 9.81631644e+01, 7.03161209e+00, 3.38923259e+00, 4.62507225e+00, 2.55374787e+00
 8.74708447e+01, 7.20137166e+00, 3.38923259e+00, 4.62507225e+00, 2.55374787e+00
 8.87571909e+01, 7.40203670e+00, 3.71080966e+00, 4.26456709e+00, 2.93989136e+00
 9.68374510e+01, 7.29325499e+00, 3.71080966e+00, 4.30714394e+00, 3.38897784e+00
 8.82608646e+01, 7.50336168e+00, 2.89112460e+00, 4.30714394e+00, 3.55550864e+00
 9.52074682e+01, 7.50336168e+00, 3.19859775e+00, 4.30714394e+00, 3.06884674e+00
 9.59035142e+01, 7.50336168e+00, 3.23937102e+00, 4.30714394e+00, 3.06884674e+00
 9.37130563e+01, 7.50336168e+00, 2.94928121e+00, 4.30714394e+00, 3.06884674e+00
 1.02584179e+02, 7.50336168e+00, 3.41820556e+00, 4.30714394e+00, 3.05141570e+00
 1.08386849e+02, 7.50336168e+00, 3.41820556e+00, 4.18778733e+00, 3.15277458e+00
 1.08881027e+02, 7.50336168e+00, 3.41820556e+00, 4.18778733e+00, 3.15277458e+00
 9.80387628e+01, 7.50336168e+00, 3.24205581e+00, 4.41452310e+00, 3.15277458e+00
 1.09539590e+02, 7.60535095e+00, 2.63975044e+00, 4.40121382e+00, 3.05727038e+00
 1.03699104e+02, 6.78641721e+00, 2.63975044e+00, 4.16973707e+00, 2.67381517e+00
 9.24774619e+01, 7.39535888e+00, 2.63975044e+00, 4.46268212e+00, 2.67381517e+00
 1.03371877e+02, 7.39535888e+00, 2.63975044e+00, 4.38333911e+00, 2.75132844e+00
 9.90491992e+01, 7.39535888e+00, 2.63975044e+00, 4.88936221e+00, 3.30561241e+00
 9.91780550e+01, 7.39535888e+00, 2.63975044e+00, 5.04975052e+00, 3.30561241e+00
 9.03700717e+01, 7.39535888e+00, 2.63975044e+00, 4.74752053e+00, 3.33642320e+00
 1.01179844e+02, 7.10820468e+00, 2.63975044e+00, 4.96334386e+00, 3.33642320e+00
 1.03144882e+02, 7.10820468e+00, 2.64571434e+00, 4.96334386e+00, 3.84980267e+00
 9.69128147e+01, 7.10820468e+00, 2.62968236e+00, 5.07148393e+00, 3.84980267e+00
 8.70412210e+01, 7.10820468e+00, 2.62968236e+00, 5.07148393e+00, 3.76536885e+00
 8.82833456e+01, 7.05681006e+00, 2.51769432e+00, 5.17942149e+00, 3.76536885e+00
 9.08957903e+01, 8.07631896e+00, 2.51769432e+00, 5.26484703e+00, 3.52230508e+00
 8.32891561e+01, 7.72507264e+00, 2.51769432e+00, 5.23369543e+00, 4.09603321e+00
 8.16908681e+01, 7.72507264e+00, 2.97722869e+00, 4.94152871e+00, 3.32755554e+00
 8.19287140e+01, 7.35905953e+00, 2.70660922e+00, 4.26821560e+00, 2.74770759e+00
 8.86659769e+01, 7.35905953e+00, 2.70660922e+00, 4.31434097e+00, 2.63287053e+00
 9.45753544e+01, 7.13669373e+00, 2.32536398e+00, 4.72988958e+00, 2.63287053e+00
 8.94350746e+01, 7.13669373e+00, 2.90618029e+00, 4.72988958e+00, 2.63287053e+00
 9.68196201e+01, 7.13669373e+00, 2.78133157e+00, 4.74380086e+00, 2.63287053e+00
 9.48072854e+01, 7.30227870e+00, 2.78133157e+00, 4.63733146e+00, 2.63287053e+00
 8.33373607e+01, 7.30227870e+00, 3.46500829e+00, 4.63733146e+00, 3.19468001e+00
 8.54103347e+01, 7.30227870e+00, 3.46500829e+00, 5.16106997e+00, 3.75883794e+00
 8.26565449e+01, 7.30227870e+00, 3.46500829e+00, 5.16106997e+00, 3.75883794e+00
 7.48862467e+01, 7.30227870e+00, 3.69606224e+00, 5.15539297e+00, 3.85661867e+00
 7.97488771e+01, 6.87259290e+00, 2.94768484e+00, 5.13955517e+00, 3.63644760e+00
 8.09678754e+01, 7.86248861e+00, 3.31170609e+00, 5.53903687e+00, 3.40939345e+00
 8.84066405e+01, 7.91361931e+00, 3.02709449e+00, 5.95923371e+00, 3.40939345e+00
 9.23319910e+01, 7.91361931e+00, 3.02709449e+00, 5.95923371e+00, 3.52206995e+00
 8.75881021e+01, 7.91361931e+00, 3.62335485e+00, 5.90126145e+00, 3.52206995e+00
 8.48900818e+01, 7.62169538e+00, 3.62335485e+00, 5.90126145e+00, 3.52206995e+00
 7.56032604e+01, 6.91418338e+00, 3.46754545e+00, 5.77877873e+00, 3.52206995e+00
 8.66501363e+01, 7.04379538e+00, 3.47902586e+00, 5.33864524e+00, 3.37531812e+00
 8.03078932e+01, 7.12243021e+00, 3.10648148e+00, 5.80486785e+00, 3.32806542e+00
 7.10921496e+01, 7.50942441e+00, 3.10648148e+00, 5.80486785e+00, 3.22406969e+00
 7.41050181e+01, 7.79947243e+00, 3.10648148e+00, 5.80486785e+00, 4.05590940e+00
 6.28113871e+01, 7.06833206e+00, 3.80877838e+00, 6.08436910e+00, 3.99931116e+00
 5.92055654e+01, 7.66991290e+00, 3.52031090e+00, 6.25633534e+00, 4.65274378e+00
 5.36203160e+01, 7.96033372e+00, 3.74056999e+00, 6.27476280e+00, 4.65274378e+00
 5.07271543e+01, 8.66240535e+00, 3.74056999e+00, 5.97177761e+00, 4.65274378e+00
 6.14457281e+01, 8.01431843e+00, 4.13108323e+00, 5.97177761e+00, 4.01115340e+00
 5.08676027e+01, 7.15231525e+00, 4.06922694e+00, 6.40120815e+00, 4.01115340e+00
 5.28712349e+01, 8.20142444e+00, 3.99372425e+00, 6.32855645e+00, 4.25721688e+00
 5.08017956e+01, 8.20142444e+00, 3.99372425e+00, 6.32855645e+00, 5.02832278e+00
 5.93940910e+01, 6.92596184e+00, 4.42692543e+00, 6.32855645e+00, 4.97216833e+00
 5.08826329e+01, 6.92596184e+00, 3.64462480e+00, 6.74051081e+00, 5.53771489e+00
 5.74451962e+01, 7.30262789e+00, 2.81739441e+00, 6.74051081e+00, 4.82857037e+00
 6.60040312e+01, 7.71812407e+00, 2.77259656e+00, 6.74051081e+00, 4.89440208e+00
 6.05038817e+01, 6.88243076e+00, 2.73238422e+00, 6.66119100e+00, 4.43696450e+00
 6.91733358e+01, 6.50499611e+00, 2.59760799e+00, 6.66119100e+00, 4.80362469e+00
 7.98911664e+01, 6.50499611e+00, 2.59760799e+00, 6.60845973e+00, 4.77003187e+00
 8.54509701e+01, 7.45720632e+00, 2.59760799e+00, 5.96757582e+00, 4.02257148e+00
 7.57267401e+01, 7.45720632e+00, 2.59760799e+00, 5.62754385e+00, 4.02257148e+00
 7.29584824e+01, 7.45720632e+00, 2.80544268e+00, 5.62754385e+00, 4.62108987e+00
 7.64924375e+01, 7.45720632e+00, 2.80544268e+00, 5.62754385e+00, 4.80683003e+00
 6.57173989e+01, 7.45720632e+00, 2.69273934e+00, 6.16354724e+00, 4.00903317e+00
 5.64401673e+01, 7.45720632e+00, 2.69273934e+00, 5.96637118e+00, 4.00903317e+00
 4.69095476e+01, 7.06057775e+00, 2.69273934e+00, 6.37719708e+00, 3.93021005e+00
 3.80176567e+01, 7.06057775e+00, 2.69273934e+00, 6.30320620e+00, 3.93021005e+00
 4.91061023e+01, 7.40900538e+00, 2.67795762e+00, 5.89641645e+00, 3.93021005e+00
 5.58345881e+01, 7.34803234e+00, 2.52383348e+00, 5.62696512e+00, 4.63967929e+00
 4.73443731e+01, 6.68721989e+00, 2.19604360e+00, 6.18920556e+00, 4.53557542e+00
 4.38910506e+01, 6.68721989e+00, 2.66267643e+00, 6.18920556e+00, 5.02509682e+00
 4.24683919e+01, 7.06742693e+00, 3.15010134e+00, 6.18920556e+00, 5.02509682e+00
 3.94615129e+01, 7.06742693e+00, 3.15010134e+00, 5.62788795e+00, 4.23353981e+00
 3.47459669e+01, 6.97359476e+00, 3.15010134e+00, 5.37569217e+00, 3.58992303e+00
 2.82071058e+01, 7.08147593e+00, 3.45643662e+00, 5.66984854e+00, 3.62774340e+00
 2.82071058e+01, 8.38875570e+00, 3.45643662e+00, 5.66984854e+00, 3.39151180e+00
 1.84979641e+01, 8.38875570e+00, 3.81455268e+00, 5.28286282e+00, 3.39151180e+00
 1.84979641e+01, 8.28917141e+00, 4.39870023e+00, 5.72165758e+00, 3.97961587e+00
 1.84979641e+01, 9.05792314e+00, 5.22215442e+00, 5.71585199e+00, 4.20174159e+00
 1.59804334e+01, 9.52054744e+00, 5.22215442e+00, 6.40187936e+00, 5.03518967e+00
 6.41773640e+00, 9.52054744e+00, 4.97952098e+00, 6.15484286e+00, 5.03518967e+00
 6.41773640e+00, 9.52054744e+00, 4.97952098e+00, 5.50721338e+00, 5.03518967e+00
 2.49207911e+00, 9.47544862e+00, 4.83111445e+00, 5.50721338e+00, 4.73782922e+00
 9.48231026e+00, 9.47544862e+00, 5.14140305e+00, 5.50721338e+00, 4.70612444e+00
 9.48231026e+00, 9.47544862e+00, 4.50079147e+00, 5.50721338e+00, 4.70612444e+00
 9.48231026e+00, 9.00921086e+00, 3.79628127e+00, 6.09996624e+00, 4.97648325e+00
 1.27242383e+00, 7.82223663e+00, 3.15992057e+00, 6.09996624e+00, 5.03905067e+00
 6.50109898e+00, 8.26332397e+00, 3.48937205e+00, 6.09996624e+00, 5.29857701e+00
 3.45429540e+00, 8.26332397e+00, 3.48937205e+00, 6.55777835e+00, 5.29857701e+00
 3.80804425e+00, 8.26332397e+00, 3.48937205e+00, 5.98193560e+00, 5.29857701e+00
 5.29330795e+00, 8.26332397e+00, 3.77575767e+00, 6.39153900e+00, 4.47227225e+00
 5.29330795e+00, 8.26332397e+00, 3.29360256e+00, 6.39153900e+00, 4.09450511e+00
 5.29330795e+00, 8.26332397e+00, 3.47518282e+00, 5.84045492e+00, 4.09450511e+00
 2.42669253e+00, 6.96074225e+00, 3.12535865e+00, 5.84045492e+00, 4.09450511e+00
 3.07480202e+00, 6.96074225e+00, 2.76593155e+00, 5.84045492e+00, 4.37784502e+00
 3.07480202e+00, 6.96074225e+00, 2.76593155e+00, 5.84045492e+00, 4.14814023e+00
 3.07480202e+00, 7.53887642e+00, 3.12296953e+00, 5.84045492e+00, 4.14814023e+00
 1.60203383e+00, 7.74838659e+00, 3.15771223e+00, 5.19162338e+00, 3.97949858e+00
 1.60203383e+00, 7.74838659e+00, 3.15771223e+00, 5.86543470e+00, 3.97949858e+00
 1.60203383e+00, 7.17682216e+00, 3.15771223e+00, 5.35452845e+00, 3.56963887e+00
 1.03034857e+00, 7.45148017e+00, 3.15771223e+00, 5.35452845e+00, 3.56963887e+00
 1.03034857e+00, 7.45148017e+00, 3.15771223e+00, 5.47804127e+00, 3.56963887e+00
 1.03034857e+00, 7.45148017e+00, 3.17755959e+00, 5.37158623e+00, 4.27439914e+00
 1.03034857e+00, 7.06426131e+00, 2.98821373e+00, 5.94311511e+00, 3.75317966e+00
 1.03034857e+00, 7.34276984e+00, 2.98821373e+00, 6.34691628e+00, 4.58318225e+00
 1.03034857e+00, 7.34276984e+00, 2.98821373e+00, 6.23549348e+00, 4.58318225e+00
 2.79679211e+00, 7.53500484e+00, 3.34728810e+00, 5.96983564e+00, 4.29638340e+00
 2.79679211e+00, 7.78270215e+00, 3.13599761e+00, 5.96983564e+00, 4.76811399e+00
 2.24236311e+00, 7.78270215e+00, 3.13599761e+00, 5.96983564e+00, 4.76811399e+00
 2.24236311e+00, 7.52726281e+00, 3.63512039e+00, 5.96983564e+00, 4.86019334e+00
 2.24236311e+00, 7.38581297e+00, 3.63512039e+00, 5.75207637e+00, 4.67995757e+00
 2.24236311e+00, 7.38581297e+00, 3.63512039e+00, 5.75207637e+00, 4.54666579e+00
 2.24236311e+00, 7.38581297e+00, 2.99926053e+00, 5.75207637e+00, 4.46718498e+00
 2.24236311e+00, 7.38581297e+00, 2.99926053e+00, 5.42481613e+00, 4.46718498e+00
 2.24236311e+00, 6.89253133e+00, 3.00987754e+00, 5.42481613e+00, 4.46718498e+00
 2.24236311e+00, 6.70041246e+00, 2.94114376e+00, 5.66762749e+00, 4.02795612e+00
 3.50273071e+00, 6.70041246e+00, 2.94114376e+00, 5.20767607e+00, 3.51057305e+00
 3.50273071e+00, 6.26667118e+00, 3.46094883e+00, 5.58299879e+00, 3.51057305e+00
 3.23704325e+00, 6.26667118e+00, 3.65959768e+00, 5.81990263e+00, 3.66226736e+00
 3.23704325e+00, 6.26025847e+00, 3.37921999e+00, 5.81990263e+00, 3.66226736e+00
 3.74852318e+00, 6.90322125e+00, 3.47858646e+00, 6.24453069e+00, 4.24329742e+00
 3.74852318e+00, 7.22588875e+00, 2.84897292e+00, 5.58492113e+00, 4.25395447e+00
 3.74852318e+00, 7.20185961e+00, 2.69781306e+00, 5.70764852e+00, 4.73900618e+00
 3.74852318e+00, 7.20185961e+00, 2.91855261e+00, 5.41963492e+00, 4.34798612e+00
 3.74852318e+00, 7.53887615e+00, 2.91855261e+00, 5.41963492e+00, 4.34798612e+00
 3.74852318e+00, 7.53887615e+00, 2.67266354e+00, 5.34749997e+00, 4.18128029e+00
 3.74852318e+00, 7.62964461e+00, 2.60234335e+00, 5.60772523e+00, 4.18128029e+00
 1.42353336e+00, 6.51940001e+00, 2.56674750e+00, 5.53841483e+00, 3.53877627e+00
 1.42353336e+00, 7.35125805e+00, 2.59872202e+00, 5.20776401e+00, 3.53877627e+00
 1.42353336e+00, 7.35125805e+00, 2.59872202e+00, 5.69806640e+00, 4.31361651e+00
 1.42353336e+00, 7.35125805e+00, 3.11925837e+00, 5.61512719e+00, 4.31361651e+00
 5.16709636e-01, 7.35125805e+00, 3.21826319e+00, 5.61880741e+00, 4.23651183e+00
 5.16709636e-01, 7.35125805e+00, 3.21826319e+00, 5.76095818e+00, 3.95301791e+00
 5.67669141e+00, 7.35125805e+00, 2.74780289e+00, 5.76095818e+00, 4.57509845e+00
 3.44143904e+00, 7.35125805e+00, 2.74780289e+00, 5.42514270e+00, 4.44158513e+00
 3.44143904e+00, 7.83326882e+00, 2.83126307e+00, 5.42236556e+00, 4.59314455e+00
 2.52861309e-01, 7.25491776e+00, 2.83126307e+00, 6.05121137e+00, 4.66615887e+00
 3.01044340e+00, 7.92374558e+00, 2.83126307e+00, 6.22884991e+00, 4.91683286e+00
 3.01044340e+00, 7.29065948e+00, 3.28226085e+00, 6.22884991e+00, 5.14860781e+00
 6.45510270e+00, 7.29065948e+00, 2.79198349e+00, 6.25684203e+00, 4.51373476e+00
 6.45510270e+00, 7.71366165e+00, 2.74770247e+00, 6.25684203e+00, 4.72503221e+00
 6.45510270e+00, 7.71366165e+00, 3.56366531e+00, 5.81347307e+00, 5.07327840e+00
 9.72289629e-01, 7.26147454e+00, 3.62444189e+00, 5.81347307e+00, 5.07327840e+00
 9.72289629e-01, 7.26147454e+00, 3.50363532e+00, 6.18336274e+00, 5.07327840e+00
 4.89767406e-01, 7.26147454e+00, 3.50363532e+00, 6.18336274e+00, 4.37621067e+00
 1.41889549e+00, 7.94170988e+00, 3.02371246e+00, 5.62122463e+00, 3.89453773e+00
 1.41889549e+00, 7.94170988e+00, 3.02371246e+00, 5.62122463e+00, 3.46156807e+00
 1.40659847e+00, 7.63621562e+00, 3.13618209e+00, 5.69624322e+00, 4.06678913e+00
 4.03380304e+00, 7.63621562e+00, 3.39861755e+00, 5.69624322e+00, 3.71912906e+00
 4.03380304e+00, 7.63621562e+00, 3.39861755e+00, 5.69624322e+00, 3.66006013e+00
 6.60306232e+00, 7.42436776e+00, 3.16303281e+00, 5.07760897e+00, 4.44765435e+00
 6.60306232e+00, 7.12916212e+00, 3.16303281e+00, 5.74641660e+00, 4.66037717e+00
 6.60306232e+00, 7.68578539e+00, 3.22722467e+00, 6.41186647e+00, 4.60380825e+00
 6.60306232e+00, 7.68578539e+00, 3.22341244e+00, 6.30363479e+00, 5.27520438e+00
 6.60306232e+00, 7.35358340e+00, 3.10517951e+00, 6.30363479e+00, 5.27520438e+00
 8.75468188e-01, 7.14261856e+00, 2.58100355e+00, 5.88744505e+00, 5.27520438e+00
 8.75468188e-01, 7.14261856e+00, 3.10402428e+00, 5.57383458e+00, 5.27520438e+00
 8.75468188e-01, 7.15321485e+00, 3.31008157e+00, 5.57383458e+00, 5.27520438e+00
 8.75468188e-01, 7.61421590e+00, 3.48907897e+00, 5.57090582e+00, 5.27520438e+00
 8.75468188e-01, 7.93529994e+00, 2.89590994e+00, 6.02931984e+00, 5.27520438e+00
 1.57636235e+00, 6.74747034e+00, 2.89590994e+00, 6.02931984e+00, 5.27520438e+00
 1.57636235e+00, 6.74747034e+00, 2.89590994e+00, 6.31219342e+00, 5.27520438e+00
 1.57636235e+00, 7.71442273e+00, 2.97028538e+00, 6.10818140e+00, 5.27520438e+00
 1.89636303e+00, 7.71442273e+00, 2.97028538e+00, 6.32234519e+00, 4.91772484e+00
 1.82680978e+00, 7.51415915e+00, 2.97028538e+00, 6.24804879e+00, 5.60168119e+00
 1.82680978e+00, 7.51415915e+00, 2.70398742e+00, 6.04949949e+00, 5.71644651e+00
 4.16263122e+00, 7.75718750e+00, 2.83806869e+00, 6.30591945e+00, 5.18914525e+00
 4.16263122e+00, 7.75718750e+00, 2.83806869e+00, 6.64477757e+00, 5.18914525e+00
 5.99797678e+00, 7.75718750e+00, 2.85909384e+00, 5.97349177e+00, 4.52000591e+00
 5.95859195e-01, 7.37699521e+00, 3.08850724e+00, 5.97349177e+00, 4.35307254e+00
 5.95859195e-01, 7.37699521e+00, 3.29434145e+00, 5.67213184e+00, 4.35307254e+00
 1.52682759e+00, 7.37699521e+00, 3.29434145e+00, 5.37718021e+00, 4.35307254e+00
 5.81794632e-02, 7.37699521e+00, 3.05801862e+00, 5.88205243e+00, 4.09659606e+00
 8.21871142e-01, 7.37699521e+00, 2.80430863e+00, 5.88205243e+00, 3.90634698e+00
 8.21871142e-01, 7.37699521e+00, 2.79675539e+00, 5.67144993e+00, 4.00589827e+00
 8.21871142e-01, 7.41151574e+00, 2.79675539e+00, 6.23800004e+00, 4.01152907e+00
 4.57639335e+00, 7.41151574e+00, 2.70205610e+00, 5.57783421e+00, 4.24945319e+00
 2.87728597e-01, 7.41151574e+00, 3.22374819e+00, 5.65860910e+00, 4.24945319e+00
 2.87728597e-01, 7.41151574e+00, 2.54910285e+00, 5.63300865e+00, 4.16065542e+00
 2.87728597e-01, 7.37562583e+00, 2.99811807e+00, 5.44682314e+00, 3.53574837e+00
 4.95452484e+00, 7.05765580e+00, 2.99811807e+00, 5.44682314e+00, 3.53574837e+00
 4.95452484e+00, 7.05765580e+00, 3.00198403e+00, 5.34772377e+00, 4.23473337e+00
 4.25146955e+00, 7.05765580e+00, 3.00198403e+00, 5.43133522e+00, 3.66983079e+00
