-4.22195812e+02
-3.38742128e+02
-3.22882097e+02
-3.22882097e+02
-3.17125176e+02
-3.05874826e+02
-3.04986192e+02
-2.87934184e+02
-2.81014090e+02
-2.81442090e+02
-2.81442090e+02
-2.81442090e+02
-2.80946403e+02
-2.76994555e+02
-2.73178922e+02
-2.68585890e+02
-2.66911157e+02
-2.66817882e+02
-2.60430387e+02
-2.60753288e+02
-2.63477042e+02
-2.61336237e+02
-2.60944675e+02
-2.60725682e+02
-2.56843778e+02
-2.58069506e+02
-2.57764980e+02
-2.59697016e+02
-2.59542237e+02
-2.55938560e+02
-2.57472980e+02
-2.55921868e+02
-2.52402246e+02
-2.51768855e+02
-2.51588535e+02
-2.51960233e+02
-2.50355833e+02
-2.52037186e+02
-2.53214625e+02
-2.53925281e+02
-2.52581016e+02
-2.58652428e+02
-2.56988926e+02
-2.52072859e+02
-2.53008452e+02
-2.54054635e+02
-2.52392065e+02
-2.52385953e+02
-2.51715881e+02
-2.50660792e+02
-2.48777764e+02
-2.48798261e+02
-2.50111522e+02
-2.50796692e+02
-2.50223353e+02
-2.50412221e+02
-2.49314186e+02
-2.49744870e+02
-2.51611674e+02
-2.49750437e+02
-2.46112263e+02
-2.46264033e+02
-2.45607310e+02
-2.45622811e+02
-2.46001183e+02
-2.46956320e+02
-2.49314910e+02
-2.48004552e+02
-2.49356783e+02
-2.49465971e+02
-2.48228931e+02
-2.49754939e+02
-2.49707159e+02
-2.49656501e+02
-2.49367244e+02
-2.48428830e+02
-2.50123654e+02
-2.50740420e+02
-2.53093867e+02
-2.51180224e+02
-2.52225636e+02
-2.52562293e+02
-2.50837153e+02
-2.50914625e+02
-2.51343732e+02
-2.47949434e+02
-2.48762653e+02
-2.48224625e+02
-2.50085495e+02
-2.46820972e+02
-2.48615280e+02
-2.48186523e+02
-2.49305971e+02
-2.51433792e+02
-2.49391239e+02
-2.49315814e+02
-2.50866335e+02
-2.50883726e+02
-2.50883726e+02
-2.50052605e+02
-2.50021621e+02
-2.50740554e+02
-2.52429966e+02
-2.53070273e+02
-2.49309664e+02
-2.48074156e+02
-2.47458686e+02
-2.49479509e+02
-2.49811680e+02
-2.48357933e+02
-2.50554786e+02
-2.47620999e+02
-2.48238128e+02
-2.47613304e+02
-2.48441272e+02
-2.47933048e+02
-2.48728441e+02
-2.49710390e+02
-2.49314556e+02
-2.49187270e+02
-2.51609664e+02
-2.53398391e+02
-2.50119179e+02
-2.48712556e+02
-2.47791523e+02
-2.38853205e+02
-2.33182820e+02
-2.33006712e+02
-2.26772922e+02
-2.25113680e+02
-2.14008971e+02
-2.14604159e+02
